specimen_id,strut_id,profile_samples,profile_relative_mean,profile_relative_min,profile_relative_std,profile_fraction_below_80pct,profile_longest_run_below_80pct,profile_max_absolute_step,profile_minimum_position,ct_defect_score,ct_severity_layer,sequence_semantics,is_true_time_series
0.5-1,5430,31,0.932590859777633,0.8654347873206503,0.05925725023490363,0.0,0,0.10941559440449133,0.7786666666666666,0.068421,supported,position_along_strut_not_time,0
0.5-1,5431,31,1.061734183068421,1.0343928001989355,0.03374444948580326,0.0,0,0.03854543528920806,0.4746666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5432,31,1.087809622412302,1.0548081236020692,0.025772165331618153,0.0,0,0.039617603104778576,0.3733333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5433,31,1.1039210429304291,1.0303444377570352,0.045989381421875225,0.0,0,0.02924143682238811,0.6013333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5434,31,1.0966142181690208,1.0568173609919869,0.023953245811755806,0.0,0,0.04183911553970576,0.29733333333333334,0.0,supported,position_along_strut_not_time,0
0.5-1,5435,31,1.0120882413370889,0.9544925029750555,0.03696531413442775,0.0,0,0.03522151353725811,0.5,0.003091,supported,position_along_strut_not_time,0
0.5-1,5436,31,1.059125057004032,1.004639891229752,0.037255879040913605,0.0,0,0.04267083863367471,0.348,0.0,supported,position_along_strut_not_time,0
0.5-1,5437,31,1.044463867467187,0.9688697940719002,0.039507213916375135,0.0,0,0.050503384882644387,0.4746666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5438,31,0.9657829463095047,0.9047162493740866,0.05451219518737288,0.0,0,0.10513159468825706,0.424,0.0406,supported,position_along_strut_not_time,0
0.5-1,5439,31,0.9181952835472397,0.8305395359450906,0.0570114005723128,0.0,0,0.12536642385684638,0.5253333333333333,0.08481,supported,position_along_strut_not_time,0
0.5-1,5440,31,1.016755362931181,0.9417886141459535,0.05214430012953154,0.0,0,0.04157464490499052,0.4493333333333333,0.003152,supported,position_along_strut_not_time,0
0.5-1,5441,31,0.9408846143349054,0.8706236583604579,0.05486311294159353,0.0,0,0.11680951254328464,0.22133333333333333,0.062539,supported,position_along_strut_not_time,0
0.5-1,5442,31,1.033303227585345,0.8677718175224318,0.07597160176773603,0.0,0,0.07818959324550545,0.7786666666666666,0.009267,supported,position_along_strut_not_time,0
0.5-1,5443,31,1.0799175189512793,1.0534950893508277,0.02797806715609024,0.0,0,0.04225864934558654,0.652,0.0,supported,position_along_strut_not_time,0
0.5-1,5444,31,0.9462066384610611,0.8988749764838139,0.053935580777167376,0.0,0,0.12512861919331897,0.29733333333333334,0.052964,supported,position_along_strut_not_time,0
0.5-1,5445,31,0.9636320699957188,0.8549051755959562,0.07767356827685931,0.0,0,0.07913721826464026,0.652,0.05319,supported,position_along_strut_not_time,0
0.5-1,5446,31,1.0704828162104543,1.022207866188991,0.028601363901660896,0.0,0,0.05461841382686217,0.24666666666666665,0.0,supported,position_along_strut_not_time,0
0.5-1,5447,31,1.0267266626650682,0.9752962836741215,0.061741902063322966,0.0,0,0.05486215514906334,0.5506666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5448,31,0.8945074154370667,0.8340967508887863,0.051093790145870996,0.0,0,0.12587730704164157,0.32266666666666666,0.097142,supported,position_along_strut_not_time,0
0.5-1,5449,31,0.8433900205019494,0.7860280563549947,0.07899040739020542,0.0967741935483871,2,0.14688191122490557,0.8293333333333334,0.137119,watch,position_along_strut_not_time,0
0.5-1,5450,31,0.9247436907462078,0.8288585993908498,0.0875439300959894,0.0,0,0.12567914396335533,0.6773333333333333,0.081511,supported,position_along_strut_not_time,0
0.5-1,5451,31,0.8713358301802242,0.8088416580403,0.06349939248281244,0.0,0,0.16035976609506275,0.7786666666666666,0.116137,supported,position_along_strut_not_time,0
0.5-1,5452,31,0.9756089873814732,0.9180365951408969,0.07292661721335755,0.0,0,0.128755368213472,0.8039999999999999,0.032008,supported,position_along_strut_not_time,0
0.5-1,5453,31,1.1075463248702173,1.0784844377052818,0.032966003645078665,0.0,0,0.06594253624692925,0.348,0.0,supported,position_along_strut_not_time,0
0.5-1,5454,31,0.9701818582220505,0.8871388358910243,0.07596002152741854,0.0,0,0.1018136667556504,0.7533333333333333,0.042089,supported,position_along_strut_not_time,0
0.5-1,5455,31,1.0864957899431908,1.040742822071468,0.03445810464918161,0.0,0,0.05344631600911898,0.6773333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5456,31,0.9478568170214667,0.8469746398726489,0.07665393500883816,0.0,0,0.0860868680065473,0.6266666666666666,0.064087,supported,position_along_strut_not_time,0
0.5-1,5457,31,1.105014189722648,0.9972149899125803,0.06755865180219593,0.0,0,0.053440348576949126,0.5253333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5458,31,1.1354068390456273,1.0781039564629638,0.027454889858006534,0.0,0,0.0297178959644242,0.424,0.0,supported,position_along_strut_not_time,0
0.5-1,5459,31,0.8742604956146631,0.7248430068014771,0.08857847524400196,0.25806451612903225,8,0.07809244181313912,0.348,0.135676,watch,position_along_strut_not_time,0
0.5-1,5460,31,1.0461096665216547,0.9705185839645522,0.0385301056973509,0.0,0,0.06009779211396338,0.24666666666666665,0.0,supported,position_along_strut_not_time,0
0.5-1,5461,31,1.1084430631930549,1.0444332515669288,0.03998137248126824,0.0,0,0.03620298000355282,0.39866666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5462,31,0.9902844085139048,0.9494567417957723,0.050762690500163174,0.0,0,0.10651045993791985,0.5506666666666666,0.016648,supported,position_along_strut_not_time,0
0.5-1,5463,31,0.9001127919192908,0.8420086546055696,0.06511238066364951,0.0,0,0.14709995231867612,0.652,0.092113,supported,position_along_strut_not_time,0
0.5-1,5464,31,1.0221114270793041,0.9441966828634983,0.050426563685846075,0.0,0,0.0638108032374064,0.7026666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5465,31,0.8874515970392056,0.8136539347016729,0.08116826292623687,0.0,0,0.14074803193010266,0.24666666666666665,0.106082,supported,position_along_strut_not_time,0
0.5-1,5466,31,1.1446480642489303,1.1016724851171407,0.03448178885103096,0.0,0,0.02487184266589426,0.6266666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5467,31,1.0847138300186874,1.050548021592509,0.035287371459611666,0.0,0,0.060608114947539926,0.4746666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5468,31,0.9740485485003647,0.9052654405831414,0.05554629240196587,0.0,0,0.13743705886070667,0.29733333333333334,0.035778,supported,position_along_strut_not_time,0
0.5-1,5469,31,0.9975649448820649,0.935359717404604,0.05653883816722959,0.0,0,0.13043029303531917,0.4493333333333333,0.015618,supported,position_along_strut_not_time,0
0.5-1,5470,31,1.0870458575027802,1.049955476465109,0.03271746039998089,0.0,0,0.0749610202569364,0.348,0.0,supported,position_along_strut_not_time,0
0.5-1,5471,31,0.9952463641242953,0.9240358884570795,0.0780725283324706,0.0,0,0.09183734701440516,0.728,0.019449,supported,position_along_strut_not_time,0
0.5-1,5472,31,0.9039901988666034,0.8454041468666708,0.0753043979354581,0.0,0,0.12274719666969125,0.7026666666666667,0.089145,supported,position_along_strut_not_time,0
0.5-1,5473,31,0.859251042346742,0.781914771987119,0.11747574502886694,0.12903225806451613,4,0.1804187990008932,0.728,0.129585,watch,position_along_strut_not_time,0
0.5-1,5474,31,0.9461932242214,0.8801764156294981,0.09803245573538248,0.0,0,0.1485598055569528,0.652,0.057319,supported,position_along_strut_not_time,0
0.5-1,5475,31,0.8493298983800046,0.764181735831273,0.09586948069111417,0.1935483870967742,6,0.16055754128655164,0.6266666666666666,0.139578,watch,position_along_strut_not_time,0
0.5-1,5476,31,0.95329435716816,0.8998308528565155,0.08568061725024231,0.0,0,0.12646271445551038,0.7786666666666666,0.048769,supported,position_along_strut_not_time,0
0.5-1,5477,31,1.1249088196310855,1.0651820253106117,0.04622179205744103,0.0,0,0.056037287934983304,0.8546666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5478,31,0.9630103693769703,0.8847520172808365,0.07964522534564188,0.0,0,0.10339324264720706,0.424,0.04673,supported,position_along_strut_not_time,0
0.5-1,5479,31,1.0963986970315889,1.035818438571609,0.048009403897957596,0.0,0,0.09069040664969141,0.272,0.0,supported,position_along_strut_not_time,0
0.5-1,5480,31,0.9858639920895612,0.9045959341794774,0.05161298999344555,0.0,0,0.05742823802869457,0.7533333333333333,0.029161,supported,position_along_strut_not_time,0
0.5-1,5481,31,1.185288017116731,1.0515682000766735,0.0637717368186286,0.0,0,0.06273239585516,0.8039999999999999,0.0,supported,position_along_strut_not_time,0
0.5-1,5482,31,1.1448309249321964,1.093572547790329,0.034574069475171366,0.0,0,0.03480133032003008,0.3733333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5483,31,0.9136316188919502,0.8687774359645608,0.032329881190862664,0.0,0,0.06602417997860144,0.7026666666666667,0.078168,supported,position_along_strut_not_time,0
0.5-1,5484,31,1.0341302665079244,0.897697481673131,0.053301207745740264,0.0,0,0.07063558091306676,0.6013333333333333,0.002403,supported,position_along_strut_not_time,0
0.5-1,5485,31,1.1935056692062205,1.1418799478854116,0.02362932120169564,0.0,0,0.033619806389258766,0.3733333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5486,31,1.0147693388167298,0.9488229480488951,0.07236274205554159,0.0,0,0.11187975289457097,0.576,0.002777,supported,position_along_strut_not_time,0
0.5-1,5487,31,0.8862781677179742,0.817478178726633,0.06796904644586724,0.0,0,0.18233474859437682,0.7786666666666666,0.105781,supported,position_along_strut_not_time,0
0.5-1,5488,31,0.9584039807779441,0.8923347684088933,0.051037305816080174,0.0,0,0.1068900633978438,0.8039999999999999,0.047611,supported,position_along_strut_not_time,0
0.5-1,5489,31,0.8951339641870377,0.8070401659407437,0.11680911844433875,0.0,0,0.15712427418459374,0.4746666666666667,0.103447,supported,position_along_strut_not_time,0
0.5-1,5490,31,1.2028369340084117,1.15431822612394,0.036309533460666094,0.0,0,0.047686514490657306,0.272,0.0,supported,position_along_strut_not_time,0
0.5-1,5491,31,1.1179118524810563,1.0530043996419138,0.055238266793282635,0.0,0,0.08674868084953435,0.12,0.0,supported,position_along_strut_not_time,0
0.5-1,5492,31,0.9908666450583437,0.9171812358088652,0.0880558329742778,0.0,0,0.1305128532913984,0.29733333333333334,0.023484,supported,position_along_strut_not_time,0
0.5-1,5493,31,1.0048804885261615,0.9483661251707249,0.055389360410428044,0.0,0,0.11682968755099066,0.29733333333333334,0.008566,supported,position_along_strut_not_time,0
0.5-1,5494,31,1.129951391064918,1.0639063739913217,0.04605351144877699,0.0,0,0.11232917472127624,0.22133333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5495,31,0.9337877761528929,0.8554318508158906,0.09295146437790372,0.0,0,0.11406528149839423,0.6773333333333333,0.070106,supported,position_along_strut_not_time,0
0.5-1,5496,31,0.9240074984886475,0.8389742735531343,0.11780142968863126,0.0,0,0.1585391817467765,0.348,0.07952,supported,position_along_strut_not_time,0
0.5-1,5497,31,0.9140078682382323,0.8218080635993226,0.13565470505992985,0.0,0,0.1686537205533778,0.6266666666666666,0.089266,supported,position_along_strut_not_time,0
0.5-1,5498,31,0.952926686988102,0.868570604784656,0.12177997899118141,0.0,0,0.1439228548863387,0.6773333333333333,0.056192,supported,position_along_strut_not_time,0
0.5-1,5499,31,0.8884889831646449,0.8214589751145612,0.10700490782272984,0.0,0,0.17123383643880463,0.4746666666666667,0.103576,supported,position_along_strut_not_time,0
0.5-1,5500,31,0.9249693866832611,0.8552432657215515,0.09849912241158561,0.0,0,0.15152586254220957,0.24666666666666665,0.075108,supported,position_along_strut_not_time,0
0.5-1,5501,31,1.1118270456025574,1.0602260224368063,0.07493696624676345,0.0,0,0.11528662034788928,0.7026666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5502,31,0.9811054674833236,0.8979387785684377,0.08849153351870688,0.0,0,0.1418194443479951,0.576,0.033387,supported,position_along_strut_not_time,0
0.5-1,5503,31,1.1338066549856152,1.0728564895663808,0.05561561708549568,0.0,0,0.10909289664119393,0.5506666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5504,31,0.9324687737873172,0.8762976595162234,0.053544563349801365,0.0,0,0.09809159948591417,0.728,0.065927,supported,position_along_strut_not_time,0
0.5-1,5505,31,1.285031708043936,1.1718014127963232,0.059076384679911303,0.0,0,0.04263735299353377,0.576,0.0,supported,position_along_strut_not_time,0
0.5-1,5506,31,1.2229425987894658,1.1676320165115517,0.04461990776312265,0.0,0,0.042147019488197435,0.424,0.0,supported,position_along_strut_not_time,0
0.5-1,5507,31,0.8797938853167867,0.8454650537548168,0.037373695041716976,0.0,0,0.10034761969395778,0.24666666666666665,0.102345,supported,position_along_strut_not_time,0
0.5-1,5508,31,0.9432727595572363,0.7892901623641738,0.08942448315373672,0.06451612903225806,2,0.11666030567145325,0.4746666666666667,0.080161,supported,position_along_strut_not_time,0
0.5-1,5509,31,1.270636606341843,1.2402840319831705,0.028952920485013835,0.0,0,0.035591402221816226,0.6013333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5510,31,1.0213761891166728,0.9455257212288503,0.09922951179243153,0.0,0,0.14054857644311758,0.424,0.0,supported,position_along_strut_not_time,0
0.5-1,5511,31,0.8816774463635326,0.8172801752680217,0.10177120463743677,0.0,0,0.18013723669856763,0.3733333333333333,0.10836,supported,position_along_strut_not_time,0
0.5-1,5512,31,0.9676842525255711,0.8763094558365865,0.06311722716085606,0.0,0,0.120016402164427,0.728,0.04598,supported,position_along_strut_not_time,0
0.5-1,5513,31,0.9186861805971622,0.8406748848044583,0.11925590439924343,0.0,0,0.18821841409440554,0.6266666666666666,0.082106,supported,position_along_strut_not_time,0
0.5-1,5514,31,1.2776421621330545,1.1654330584040062,0.059907715217313806,0.0,0,0.059640694503429126,0.7786666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5515,31,1.1173416390321003,1.041835724286596,0.07183513762087568,0.0,0,0.10061966124103261,0.12,0.0,supported,position_along_strut_not_time,0
0.5-1,5516,31,1.0224064245953768,0.9270644706857828,0.11422712885906221,0.0,0,0.12059217350143925,0.12,0.003039,supported,position_along_strut_not_time,0
0.5-1,5517,31,0.8911128273283302,0.8353056495730186,0.08525447287860526,0.0,0,0.1378349501940116,0.7533333333333333,0.09871,supported,position_along_strut_not_time,0
0.5-1,5518,31,1.18048630863003,1.1116141129455204,0.0662056153191858,0.0,0,0.11162326714729565,0.24666666666666665,0.0,supported,position_along_strut_not_time,0
0.5-1,5519,31,0.9891806044500281,0.9119226459359157,0.0940559755964981,0.0,0,0.14468774576607069,0.39866666666666667,0.025622,supported,position_along_strut_not_time,0
0.5-1,5520,31,1.0953139720523546,1.0046143445176547,0.10545521060023712,0.0,0,0.16245755849658416,0.32266666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5521,31,0.9595224862073111,0.8891976828935864,0.1237385588688492,0.0,0,0.1690452148175382,0.3733333333333333,0.047697,supported,position_along_strut_not_time,0
0.5-1,5522,31,1.037198957920761,0.9179964162136705,0.16917029379978935,0.0,0,0.17651193931703624,0.4746666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5523,31,0.9285961483319684,0.8527045307760138,0.12919753890211688,0.0,0,0.17872284035642272,0.4746666666666667,0.073675,supported,position_along_strut_not_time,0
0.5-1,5524,31,0.9117291613091033,0.8321810681797421,0.12891623171659855,0.0,0,0.15170211211791784,0.7786666666666666,0.088046,supported,position_along_strut_not_time,0
0.5-1,5525,31,1.1003739298197612,1.0297405153139831,0.08740152619157081,0.0,0,0.13874133602363847,0.5,0.0,supported,position_along_strut_not_time,0
0.5-1,5526,31,0.9101939923370381,0.8420118359571371,0.08767637099259819,0.0,0,0.1538466153691712,0.728,0.086529,supported,position_along_strut_not_time,0
0.5-1,5527,31,1.1207074314350909,1.0177513386812291,0.08561932673212125,0.0,0,0.14459894878181845,0.5,0.0,supported,position_along_strut_not_time,0
0.5-1,5528,31,0.9228516558068947,0.8680952701620118,0.0552445462359578,0.0,0,0.12283859397138885,0.7533333333333333,0.073229,supported,position_along_strut_not_time,0
0.5-1,5529,31,1.3519396951592682,1.1201977645198982,0.1340954702854416,0.0,0,0.1010227375344861,0.6013333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5530,31,1.295887633753149,1.208690422940275,0.07688199477962507,0.0,0,0.059499244520169414,0.5,0.0,supported,position_along_strut_not_time,0
0.5-1,5531,31,0.8954405295516168,0.8609704494385826,0.0513512730629567,0.0,0,0.09010339998722705,0.5253333333333333,0.090025,supported,position_along_strut_not_time,0
0.5-1,5532,31,0.9343942849228577,0.8863535105433579,0.0513272520170926,0.0,0,0.12405055977400115,0.6773333333333333,0.062483,supported,position_along_strut_not_time,0
0.5-1,5533,31,1.3670411891510053,1.2668148393396572,0.05860944413092293,0.0,0,0.041390624207074955,0.424,0.0,supported,position_along_strut_not_time,0
0.5-1,5534,31,1.0770029093635671,0.9880141255573718,0.13474068243139253,0.0,0,0.1726056398916176,0.728,0.0,supported,position_along_strut_not_time,0
0.5-1,5535,31,0.936022827215098,0.8533626850888905,0.13000514919252754,0.0,0,0.2214556559242411,0.652,0.06933,supported,position_along_strut_not_time,0
0.5-1,5536,31,0.9280788352253081,0.8835637366768457,0.05651383146491685,0.0,0,0.11241064118163546,0.3733333333333333,0.066651,supported,position_along_strut_not_time,0
0.5-1,5537,31,0.9436761985986021,0.8651912687466687,0.12831361747403514,0.0,0,0.1649231153805828,0.5253333333333333,0.06223,supported,position_along_strut_not_time,0
0.5-1,5538,31,1.4164435761207061,1.3236488418862105,0.059131734695441994,0.0,0,0.06483447701970602,0.6013333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5539,31,1.1017721775612959,1.0093359036336509,0.10677546767188446,0.0,0,0.1333583843795212,0.272,0.0,supported,position_along_strut_not_time,0
0.5-1,5540,31,1.0931058891929781,0.977935446281745,0.14762857612753652,0.0,0,0.1515799941736704,0.196,0.0,supported,position_along_strut_not_time,0
0.5-1,5541,31,0.9272962217723032,0.8586968338788464,0.11462574855716787,0.0,0,0.1675832811782869,0.39866666666666667,0.072984,supported,position_along_strut_not_time,0
0.5-1,5542,31,1.1337985094238547,1.0561399361980792,0.10189429740288458,0.0,0,0.1529602927874969,0.8546666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5543,31,0.9280880102964939,0.8648078316829693,0.11230976939793988,0.0,0,0.14462288217483066,0.576,0.071092,supported,position_along_strut_not_time,0
0.5-1,5544,31,1.1541710154458118,1.025110831328267,0.15670431000396842,0.0,0,0.19752553230298653,0.5506666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5545,31,1.0192487339290959,0.9776041381810227,0.07371863341786539,0.0,0,0.15116141986239362,0.348,0.0,supported,position_along_strut_not_time,0
0.5-1,5546,31,1.2363576283151805,1.0556206188704236,0.1487236671379965,0.0,0,0.17911349597659676,0.29733333333333334,0.0,supported,position_along_strut_not_time,0
0.5-1,5547,31,0.9807688254780084,0.9073442721716695,0.1307335147661594,0.0,0,0.22519022375920872,0.32266666666666666,0.03147,supported,position_along_strut_not_time,0
0.5-1,5548,31,0.9386682309101068,0.8704715188017531,0.12463974604020467,0.0,0,0.20236598244226167,0.6013333333333333,0.063822,supported,position_along_strut_not_time,0
0.5-1,5549,31,1.084270541718402,0.9798964935632065,0.1402161862674549,0.0,0,0.17347604142619555,0.6266666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5550,31,0.9303029464607169,0.8580978014184716,0.1248013880735225,0.0,0,0.14337803177926767,0.29733333333333334,0.071439,supported,position_along_strut_not_time,0
0.5-1,5551,31,1.0782518426845906,0.9651165627291329,0.11061854502211367,0.0,0,0.14230282277786244,0.6013333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5552,31,0.9561543665340843,0.9310515601724025,0.009061481013254253,0.0,0,0.00971090362824234,0.14533333333333331,0.039975,supported,position_along_strut_not_time,0
0.5-1,5553,31,1.0344435169135644,1.0033168449033185,0.019371375313241755,0.0,0,0.02755822415543685,0.12,0.0,supported,position_along_strut_not_time,0
0.5-1,5554,31,1.0321585392152532,0.9764203372305978,0.030987743231251096,0.0,0,0.08948802608323847,0.8546666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5555,31,0.9409022885728283,0.9086479599864116,0.009218249379276929,0.0,0,0.009934283756664275,0.88,0.053638,supported,position_along_strut_not_time,0
0.5-1,5556,31,0.9252015127623479,0.8910639014807006,0.0572101616407108,0.0,0,0.11730622091863485,0.39866666666666667,0.06646,supported,position_along_strut_not_time,0
0.5-1,5557,31,1.4346888536665037,1.253692980489371,0.12321409564364127,0.0,0,0.13841076028677968,0.8039999999999999,0.0,supported,position_along_strut_not_time,0
0.5-1,5558,31,1.4199677950058687,1.293987598533505,0.09075189650386804,0.0,0,0.1064374091443876,0.32266666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5559,31,1.0033969184089007,0.952457847189193,0.090836948211023,0.0,0,0.10461369250212449,0.5,0.008519,supported,position_along_strut_not_time,0
0.5-1,5560,31,1.0253804226093932,0.8987264038980249,0.1377853053749228,0.0,0,0.16398368890842052,0.348,0.007377,supported,position_along_strut_not_time,0
0.5-1,5561,31,1.3778689191308098,1.2320002505632508,0.1272594475849519,0.0,0,0.07524256048011968,0.4746666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5562,31,1.1443874397329068,1.0078884363507206,0.15841334070206428,0.0,0,0.20340352275035234,0.6773333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5563,31,0.9630730114179388,0.8897462151592631,0.1330687128495428,0.0,0,0.18975410931935222,0.424,0.045553,supported,position_along_strut_not_time,0
0.5-1,5564,31,0.9983165558551964,0.9612300606786325,0.06921353716914302,0.0,0,0.15128093867627967,0.348,0.009486,supported,position_along_strut_not_time,0
0.5-1,5565,31,1.040195678187395,0.9780110747621715,0.11653127615370483,0.0,0,0.1633998067156981,0.32266666666666666,0.0,supported,position_along_strut_not_time,0
0.5-1,5566,31,1.420531254791868,1.2402333930720395,0.11719638581498876,0.0,0,0.20667612866132123,0.272,0.0,supported,position_along_strut_not_time,0
0.5-1,5567,31,1.0892047617490899,0.9840091683347215,0.1594393954891811,0.0,0,0.21517604483852137,0.348,0.0,supported,position_along_strut_not_time,0
0.5-1,5568,31,1.2057561938887817,1.060109303728837,0.1667525900089629,0.0,0,0.21818593727926405,0.12,0.0,supported,position_along_strut_not_time,0
0.5-1,5569,31,0.9641369399371352,0.8842220384502671,0.1527559757021229,0.0,0,0.17769888625489316,0.7026666666666667,0.046208,supported,position_along_strut_not_time,0
0.5-1,5570,31,1.0981305967051969,0.977067243393774,0.1590813195932038,0.0,0,0.1588749380539327,0.88,0.0,supported,position_along_strut_not_time,0
0.5-1,5571,31,0.9758014006325721,0.8937625991750141,0.14249397567332953,0.0,0,0.16303539845679604,0.29733333333333334,0.037371,supported,position_along_strut_not_time,0
0.5-1,5572,31,0.924327292611648,0.8637643555931537,0.0611578329930093,0.0,0,0.12514819498161955,0.24666666666666665,0.073439,supported,position_along_strut_not_time,0
0.5-1,5573,31,0.9928438764036399,0.9231177529277833,0.08608210372947116,0.0,0,0.1494007404122928,0.17066666666666666,0.021032,supported,position_along_strut_not_time,0
0.5-1,5574,31,0.9333879327269671,0.846963177262216,0.07920602634428515,0.0,0,0.14074554767302982,0.7026666666666667,0.072328,supported,position_along_strut_not_time,0
0.5-1,5575,31,1.0624802535199553,0.9999632807394597,0.07841062532736491,0.0,0,0.15074406733114953,0.272,0.0,supported,position_along_strut_not_time,0
0.5-1,5576,31,0.821823267346167,0.7875259794381708,0.02562817124370131,0.25806451612903225,6,0.02984779314977004,0.24666666666666665,0.148159,watch,position_along_strut_not_time,0
0.5-1,5577,31,0.9887920997761017,0.9532859294000617,0.015319460900526232,0.0,0,0.02893529176039844,0.196,0.016642,supported,position_along_strut_not_time,0
0.5-1,5578,31,0.7847157572333553,0.7515212008794669,0.021044346803468127,0.8064516129032258,25,0.01681946396244549,0.7786666666666666,0.177228,moderate,position_along_strut_not_time,0
0.5-1,5579,31,1.02498057831324,0.9688819566051554,0.022697430911081565,0.0,0,0.02949345347230592,0.196,0.0,supported,position_along_strut_not_time,0
0.5-1,5580,31,1.1613781660726574,1.0752080929061982,0.04418459205598983,0.0,0,0.07342217842533949,0.576,0.0,supported,position_along_strut_not_time,0
0.5-1,5581,31,0.9581685722748584,0.9287327486783145,0.030089626283494958,0.0,0,0.11297152047945502,0.7786666666666666,0.039387,supported,position_along_strut_not_time,0
0.5-1,5582,31,0.927178900616365,0.8003090956760376,0.06547529997670389,0.0,0,0.10180173619598665,0.5506666666666666,0.086904,supported,position_along_strut_not_time,0
0.5-1,5583,31,1.0897123126099104,1.0013760055086365,0.057480614803903235,0.0,0,0.04025278816857436,0.3733333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5584,31,1.1364174103507663,1.0254037390804402,0.058937037603502905,0.0,0,0.06994790681715535,0.424,0.0,supported,position_along_strut_not_time,0
0.5-1,5585,31,0.9127907157365613,0.8446076497208524,0.06477775250285292,0.0,0,0.11545912799252389,0.4493333333333333,0.084457,supported,position_along_strut_not_time,0
0.5-1,5586,31,0.879121283838241,0.8295385047006807,0.06516401746280118,0.0,0,0.1479015147035796,0.22133333333333333,0.106693,supported,position_along_strut_not_time,0
0.5-1,5587,31,1.044693660039166,0.9827653988512255,0.0735453552446166,0.0,0,0.10194272465748577,0.8546666666666667,0.0,supported,position_along_strut_not_time,0
0.5-1,5588,31,1.1004294231936276,0.9770816432647262,0.0672843962339064,0.0,0,0.055019210029541465,0.4493333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5589,31,0.971878348589003,0.89853252437978,0.08237877556617261,0.0,0,0.10709671643867558,0.17066666666666666,0.038538,supported,position_along_strut_not_time,0
0.5-1,5590,31,0.8990273534854769,0.8126739325041418,0.05903374514429237,0.0,0,0.0912815963091953,0.424,0.09989,supported,position_along_strut_not_time,0
0.5-1,5591,31,1.1039129550738256,1.0693698438591628,0.0398547078882166,0.0,0,0.033386804047718543,0.22133333333333333,0.0,supported,position_along_strut_not_time,0
0.5-1,5592,31,0.8821371365551319,0.8261508585580499,0.07467696301993353,0.0,0,0.14273505761485905,0.6773333333333333,0.105896,supported,position_along_strut_not_time,0
0.5-1,5593,31,0.9217716708574359,0.8411888073288485,0.055442133650302004,0.0,0,0.10273429193551198,0.3733333333333333,0.080251,supported,position_along_strut_not_time,0
0.5-1,5594,31,1.0962817756418795,1.0643173816790983,0.04066206879962423,0.0,0,0.08045655982826072,0.24666666666666665,0.0,supported,position_along_strut_not_time,0
0.5-1,5595,31,0.8745256782380466,0.801755759880916,0.0782132138003576,0.0,0,0.13753404304596728,0.272,0.116176,supported,position_along_strut_not_time,0
0.5-1,5596,31,0.9135675117057097,0.8568707952031439,0.061787386716059475,0.0,0,0.15002319592598146,0.24666666666666665,0.081071,supported,position_along_strut_not_time,0
0.5-1,5597,31,0.9366116632727001,0.8670892096439978,0.06902455050908399,0.0,0,0.12771914214511382,0.576,0.065773,supported,position_along_strut_not_time,0
0.5-1,5598,31,0.9301483919250765,0.8306435693161914,0.07402110714499477,0.0,0,0.13372287778650782,0.7786666666666666,0.078019,supported,position_along_strut_not_time,0
0.5-1,5599,31,0.9638853578855194,0.8788450589707594,0.0697309624797777,0.0,0,0.12386524955263556,0.5253333333333333,0.047579,supported,position_along_strut_not_time,0
0.5-1,5600,31,0.9348527249558147,0.8915776555800994,0.04385637595002498,0.0,0,0.11101513765335891,0.24666666666666665,0.060999,supported,position_along_strut_not_time,0
