specimen_id,strut_id,within_specimen_anomaly,within_specimen_anomaly_score,pooled_anomaly,pooled_anomaly_score,two_model_consensus
0.5-1,2883,False,-0.0735523214111109,False,-0.0735523214111109,False
0.5-1,2884,False,-0.07092671733626088,False,-0.07092671733626088,False
0.5-1,2885,False,-0.02399641594706492,False,-0.02399641594706492,False
0.5-1,2886,False,-0.05758852402712,False,-0.05758852402712,False
0.5-1,2887,False,-0.028225295778062764,False,-0.028225295778062764,False
0.5-1,2888,True,0.008674891577914567,True,0.008674891577914567,True
0.5-1,2889,False,-0.05136723656538589,False,-0.05136723656538589,False
0.5-1,2890,False,-0.020339721536652644,False,-0.020339721536652644,False
0.5-1,2891,False,-0.03994268275674151,False,-0.03994268275674151,False
0.5-1,2892,True,0.0035028289664804646,True,0.0035028289664804646,True
0.5-1,2893,False,-0.1076112779951669,False,-0.1076112779951669,False
0.5-1,2894,False,-0.07599956703422495,False,-0.07599956703422495,False
0.5-1,2895,False,-0.10258403423662787,False,-0.10258403423662787,False
0.5-1,2896,False,-0.16458323757006155,False,-0.16458323757006155,False
0.5-1,2897,False,-0.17331691428408574,False,-0.17331691428408574,False
0.5-1,2898,False,-0.04584112550717656,False,-0.04584112550717656,False
0.5-1,2899,False,-0.15855312539993938,False,-0.15855312539993938,False
0.5-1,2900,False,-0.05176659454226684,False,-0.05176659454226684,False
0.5-1,2901,False,-0.16721238994768511,False,-0.16721238994768511,False
0.5-1,2902,False,-0.02289294280947074,False,-0.02289294280947074,False
0.5-1,2903,False,-0.1884564869582403,False,-0.1884564869582403,False
0.5-1,2904,False,-0.16194631128641224,False,-0.16194631128641224,False
0.5-1,2905,False,-0.10864920538601441,False,-0.10864920538601441,False
0.5-1,2906,False,-0.08792830240148675,False,-0.08792830240148675,False
0.5-1,2907,False,-0.15892329941098698,False,-0.15892329941098698,False
0.5-1,2908,False,-0.17853387445415836,False,-0.17853387445415836,False
0.5-1,2909,False,-0.04128959108043795,False,-0.04128959108043795,False
0.5-1,2910,False,-0.07436703430844938,False,-0.07436703430844938,False
0.5-1,2911,False,-0.1140819869639772,False,-0.1140819869639772,False
0.5-1,2912,False,-0.1660844467009196,False,-0.1660844467009196,False
0.5-1,2913,False,-0.1121032099097134,False,-0.1121032099097134,False
0.5-1,2914,False,-0.07399398226571952,False,-0.07399398226571952,False
0.5-1,2915,False,-0.14647363923857498,False,-0.14647363923857498,False
0.5-1,2916,False,-0.16303919457067922,False,-0.16303919457067922,False
0.5-1,2917,False,-0.12272076089074058,False,-0.12272076089074058,False
0.5-1,2918,False,-0.1637656702668221,False,-0.1637656702668221,False
0.5-1,2919,False,-0.18061795284811555,False,-0.18061795284811555,False
0.5-1,2920,False,-0.16806228526492178,False,-0.16806228526492178,False
0.5-1,2921,False,-0.16308292482696346,False,-0.16308292482696346,False
0.5-1,2922,False,-0.07309051257068722,False,-0.07309051257068722,False
0.5-1,2923,False,-0.05588654819937944,False,-0.05588654819937944,False
0.5-1,2924,False,-0.13625348767927087,False,-0.13625348767927087,False
0.5-1,2925,False,-0.198775163613032,False,-0.198775163613032,False
0.5-1,2926,False,-0.16084491844498755,False,-0.16084491844498755,False
0.5-1,2927,False,-0.19992926856480508,False,-0.19992926856480508,False
0.5-1,2928,False,-0.18220525143180977,False,-0.18220525143180977,False
0.5-1,2929,False,-0.1353340671198731,False,-0.1353340671198731,False
0.5-1,2930,False,-0.19924652943676247,False,-0.19924652943676247,False
0.5-1,2931,True,0.007794216061657755,True,0.007794216061657755,True
0.5-1,2932,False,-0.17779981429301522,False,-0.17779981429301522,False
0.5-1,2933,False,-0.13174795911875853,False,-0.13174795911875853,False
0.5-1,2934,False,-0.17527607282713914,False,-0.17527607282713914,False
0.5-1,2935,False,-0.11087583303745902,False,-0.11087583303745902,False
0.5-1,2936,False,-0.1930091480051765,False,-0.1930091480051765,False
0.5-1,2937,False,-0.06286912962058877,False,-0.06286912962058877,False
0.5-1,2938,False,-0.18729361906456732,False,-0.18729361906456732,False
0.5-1,2939,False,-0.14823544590964732,False,-0.14823544590964732,False
0.5-1,2940,False,-0.17652252166881172,False,-0.17652252166881172,False
0.5-1,2941,False,-0.19645393301617692,False,-0.19645393301617692,False
0.5-1,2942,False,-0.167657319862552,False,-0.167657319862552,False
0.5-1,2943,False,-0.19783470246692997,False,-0.19783470246692997,False
0.5-1,2944,False,-0.17848200627779176,False,-0.17848200627779176,False
0.5-1,2945,False,-0.16303643209536983,False,-0.16303643209536983,False
0.5-1,2946,False,-0.14809814044465414,False,-0.14809814044465414,False
0.5-1,2947,False,-0.17185405872538673,False,-0.17185405872538673,False
0.5-1,2948,False,-0.20114955856934325,False,-0.20114955856934325,False
0.5-1,2949,False,-0.20741462578556913,False,-0.20741462578556913,False
0.5-1,2950,False,-0.1779317261323664,False,-0.1779317261323664,False
0.5-1,2951,False,-0.1986404564492949,False,-0.1986404564492949,False
0.5-1,2952,False,-0.19399684277247375,False,-0.19399684277247375,False
0.5-1,2953,False,-0.21016252768905175,False,-0.21016252768905175,False
0.5-1,2954,False,-0.188642628396396,False,-0.188642628396396,False
0.5-1,2955,False,-0.1736447533190592,False,-0.1736447533190592,False
0.5-1,2956,False,-0.19666200488253588,False,-0.19666200488253588,False
0.5-1,2957,False,-0.1516331247230332,False,-0.1516331247230332,False
0.5-1,2958,False,-0.17842962666872086,False,-0.17842962666872086,False
0.5-1,2959,False,-0.09560772213058022,False,-0.09560772213058022,False
0.5-1,2960,False,-0.198596081769641,False,-0.198596081769641,False
0.5-1,2961,False,-0.053991709663637866,False,-0.053991709663637866,False
0.5-1,2962,False,-0.18342219756644557,False,-0.18342219756644557,False
0.5-1,2963,False,-0.14492355006466484,False,-0.14492355006466484,False
0.5-1,2964,False,-0.17844059123009548,False,-0.17844059123009548,False
0.5-1,2965,False,-0.19487827217363773,False,-0.19487827217363773,False
0.5-1,2966,False,-0.17502820356006793,False,-0.17502820356006793,False
0.5-1,2967,False,-0.19956097785282811,False,-0.19956097785282811,False
0.5-1,2968,False,-0.1344070518427789,False,-0.1344070518427789,False
0.5-1,2969,False,-0.074621992714211,False,-0.074621992714211,False
0.5-1,2970,False,-0.13984926196370484,False,-0.13984926196370484,False
0.5-1,2971,False,-0.11452680372021273,False,-0.11452680372021273,False
0.5-1,2972,False,-0.2000537739350054,False,-0.2000537739350054,False
0.5-1,2973,False,-0.19880057432528864,False,-0.19880057432528864,False
0.5-1,2974,False,-0.1718314916166634,False,-0.1718314916166634,False
0.5-1,2975,False,-0.19658717009281246,False,-0.19658717009281246,False
0.5-1,2976,False,-0.19610882743844438,False,-0.19610882743844438,False
0.5-1,2977,False,-0.18589204840974738,False,-0.18589204840974738,False
0.5-1,2978,False,-0.1948566117903408,False,-0.1948566117903408,False
0.5-1,2979,False,-0.16818780427847063,False,-0.16818780427847063,False
0.5-1,2980,False,-0.07748437888260418,False,-0.07748437888260418,False
0.5-1,2981,False,-0.148892153457096,False,-0.148892153457096,False
0.5-1,2982,False,-0.1693440029715223,False,-0.1693440029715223,False
0.5-1,2983,False,-0.029968255513451614,False,-0.029968255513451614,False
0.5-1,2984,False,-0.18312447105468216,False,-0.18312447105468216,False
0.5-1,2985,False,-0.030991302744957316,False,-0.030991302744957316,False
0.5-1,2986,False,-0.16882536950085575,False,-0.16882536950085575,False
0.5-1,2987,False,-0.14628655696987053,False,-0.14628655696987053,False
0.5-1,2988,False,-0.1673539785737806,False,-0.1673539785737806,False
0.5-1,2989,False,-0.19178901440812102,False,-0.19178901440812102,False
0.5-1,2990,False,-0.1828332782518698,False,-0.1828332782518698,False
0.5-1,2991,False,-0.19729723949670258,False,-0.19729723949670258,False
0.5-1,2992,False,-0.06905114673748225,False,-0.06905114673748225,False
0.5-1,2993,False,-0.06536650143623435,False,-0.06536650143623435,False
0.5-1,2994,False,-0.05308978183638291,False,-0.05308978183638291,False
0.5-1,2995,False,-0.05984545665724905,False,-0.05984545665724905,False
0.5-1,2996,False,-0.17815271736631177,False,-0.17815271736631177,False
0.5-1,2997,False,-0.19963002937432223,False,-0.19963002937432223,False
0.5-1,2998,False,-0.17040445569591894,False,-0.17040445569591894,False
0.5-1,2999,False,-0.2007132925718607,False,-0.2007132925718607,False
0.5-1,3000,False,-0.19878922000347682,False,-0.19878922000347682,False
0.5-1,3001,False,-0.16137912603662158,False,-0.16137912603662158,False
0.5-1,3002,False,-0.17579876961377477,False,-0.17579876961377477,False
0.5-1,3003,False,-0.11746526239690902,False,-0.11746526239690902,False
0.5-1,3004,False,-0.19616739602717026,False,-0.19616739602717026,False
0.5-1,3005,False,-0.13165936194607347,False,-0.13165936194607347,False
0.5-1,3006,False,-0.09121626634693569,False,-0.09121626634693569,False
0.5-1,3007,False,-0.013594120838734236,False,-0.013594120838734236,False
0.5-1,3008,False,-0.19266562894346584,False,-0.19266562894346584,False
0.5-1,3009,False,-0.0342968821964581,False,-0.0342968821964581,False
0.5-1,3010,False,-0.15736038649016,False,-0.15736038649016,False
0.5-1,3011,False,-0.13140150833546066,False,-0.13140150833546066,False
0.5-1,3012,False,-0.0714753388431062,False,-0.0714753388431062,False
0.5-1,3013,False,-0.18844639556858045,False,-0.18844639556858045,False
0.5-1,3014,False,-0.1726443499799447,False,-0.1726443499799447,False
0.5-1,3015,False,-0.1847955311975641,False,-0.1847955311975641,False
0.5-1,3016,False,-0.07452547444661295,False,-0.07452547444661295,False
0.5-1,3017,False,-0.08178495682259279,False,-0.08178495682259279,False
0.5-1,3018,False,-0.05941208144664667,False,-0.05941208144664667,False
0.5-1,3019,False,-0.08124475368195005,False,-0.08124475368195005,False
0.5-1,3020,False,-0.1894867551818612,False,-0.1894867551818612,False
0.5-1,3021,False,-0.19056622540954593,False,-0.19056622540954593,False
0.5-1,3022,False,-0.15387669585618297,False,-0.15387669585618297,False
0.5-1,3023,False,-0.1976646980864471,False,-0.1976646980864471,False
0.5-1,3024,False,-0.19166782881653444,False,-0.19166782881653444,False
0.5-1,3025,False,-0.15069346160178843,False,-0.15069346160178843,False
0.5-1,3026,False,-0.17214772494975916,False,-0.17214772494975916,False
0.5-1,3027,False,-0.07245479985000147,False,-0.07245479985000147,False
0.5-1,3028,False,-0.12188863100161895,False,-0.12188863100161895,False
0.5-1,3029,False,-0.1139747981780958,False,-0.1139747981780958,False
0.5-1,3030,False,-0.06553860758172703,False,-0.06553860758172703,False
0.5-1,3031,False,-0.01381491883278474,False,-0.01381491883278474,False
0.5-1,3032,False,-0.13291429544375594,False,-0.13291429544375594,False
0.5-1,3033,False,-0.05051061158472936,False,-0.05051061158472936,False
0.5-1,3034,False,-0.14409405446147294,False,-0.14409405446147294,False
0.5-1,3035,False,-0.12809183261381624,False,-0.12809183261381624,False
0.5-1,3036,False,-0.0624301080057702,False,-0.0624301080057702,False
0.5-1,3037,False,-0.18625372475583873,False,-0.18625372475583873,False
0.5-1,3038,False,-0.1684723547404841,False,-0.1684723547404841,False
0.5-1,3039,False,-0.1303737939258131,False,-0.1303737939258131,False
0.5-1,3040,False,-0.0760874903796841,False,-0.0760874903796841,False
0.5-1,3041,False,-0.0837343463399125,False,-0.0837343463399125,False
0.5-1,3042,False,-0.053294595019254154,False,-0.053294595019254154,False
0.5-1,3043,False,-0.08426051809904767,False,-0.08426051809904767,False
0.5-1,3044,False,-0.11586445892116343,False,-0.11586445892116343,False
0.5-1,3045,False,-0.18184578975461219,False,-0.18184578975461219,False
0.5-1,3046,False,-0.14929733378170784,False,-0.14929733378170784,False
0.5-1,3047,False,-0.1856827620478294,False,-0.1856827620478294,False
0.5-1,3048,False,-0.08141774308563543,False,-0.08141774308563543,False
0.5-1,3049,False,-0.10615677031459503,False,-0.10615677031459503,False
0.5-1,3050,False,-0.13717527622913034,False,-0.13717527622913034,False
0.5-1,3051,False,-0.052684297522694434,False,-0.052684297522694434,False
0.5-1,3052,False,-0.06905033086097334,False,-0.06905033086097334,False
0.5-1,3053,False,-0.06275285737517455,False,-0.06275285737517455,False
0.5-1,3054,False,-0.06514648453361682,False,-0.06514648453361682,False
0.5-1,3055,False,-0.01572373563875895,False,-0.01572373563875895,False
0.5-1,3056,False,-0.07092690403266322,False,-0.07092690403266322,False
0.5-1,3057,False,-0.04894984958094806,False,-0.04894984958094806,False
0.5-1,3058,False,-0.10936656798862632,False,-0.10936656798862632,False
0.5-1,3059,False,-0.1177676359726656,False,-0.1177676359726656,False
0.5-1,3060,False,-0.06799001094330248,False,-0.06799001094330248,False
0.5-1,3061,False,-0.07850919995951455,False,-0.07850919995951455,False
0.5-1,3062,False,-0.1530447587671353,False,-0.1530447587671353,False
0.5-1,3063,False,-0.07675790163519824,False,-0.07675790163519824,False
0.5-1,3064,False,-0.06272873536213619,False,-0.06272873536213619,False
0.5-1,3065,False,-0.06634755468074127,False,-0.06634755468074127,False
0.5-1,3066,False,-0.042920416610182754,False,-0.042920416610182754,False
0.5-1,3067,False,-0.06378297007770017,False,-0.06378297007770017,False
0.5-1,3068,False,-0.08457567683745126,False,-0.08457567683745126,False
0.5-1,3069,False,-0.10721733089205321,False,-0.10721733089205321,False
0.5-1,3070,False,-0.06386326651930974,False,-0.06386326651930974,False
0.5-1,3071,False,-0.06692720211090586,False,-0.06692720211090586,False
0.5-1,3072,False,-0.07224504818942845,False,-0.07224504818942845,False
0.5-1,3073,False,-0.061645977023772724,False,-0.061645977023772724,False
0.5-1,3074,False,-0.10727095223626604,False,-0.10727095223626604,False
0.5-1,3075,False,-0.025140995494684626,False,-0.025140995494684626,False
0.5-1,3076,False,-0.03429384818527903,False,-0.03429384818527903,False
0.5-1,3077,False,-0.04690624769368246,False,-0.04690624769368246,False
0.5-1,3078,False,-0.05437338525049784,False,-0.05437338525049784,False
0.5-1,3079,False,-0.010244490967123543,False,-0.010244490967123543,False
0.5-1,3080,False,-0.04276708061142176,False,-0.04276708061142176,False
0.5-1,3081,False,-0.03652389837136205,False,-0.03652389837136205,False
0.5-1,3082,False,-0.08168956009388417,False,-0.08168956009388417,False
0.5-1,3083,False,-0.056695726438784955,False,-0.056695726438784955,False
0.5-1,3084,False,-0.029972999648327336,False,-0.029972999648327336,False
0.5-1,3085,False,-0.08980151508252121,False,-0.08980151508252121,False
0.5-1,3086,False,-0.07340194280873902,False,-0.07340194280873902,False
0.5-1,3087,False,-0.08948520236019597,False,-0.08948520236019597,False
0.5-1,3088,False,-0.044823045302850306,False,-0.044823045302850306,False
0.5-1,3089,False,-0.0564454890424787,False,-0.0564454890424787,False
0.5-1,3090,False,-0.04291849930866354,False,-0.04291849930866354,False
0.5-1,3091,False,-0.06537391830177386,False,-0.06537391830177386,False
0.5-1,3092,False,-0.08394755525595887,False,-0.08394755525595887,False
0.5-1,3093,False,-0.07233003189507714,False,-0.07233003189507714,False
0.5-1,3094,False,-0.05913607277587163,False,-0.05913607277587163,False
0.5-1,3095,False,-0.08666301236120566,False,-0.08666301236120566,False
0.5-1,3096,False,-0.061547747156557975,False,-0.061547747156557975,False
0.5-1,3097,False,-0.06488490841097183,False,-0.06488490841097183,False
0.5-1,3098,False,-0.06249197016196162,False,-0.06249197016196162,False
0.5-1,3099,False,-0.035813891388021823,False,-0.035813891388021823,False
0.5-1,3100,False,-0.07748369851316272,False,-0.07748369851316272,False
0.5-1,3101,False,-0.09318205409363522,False,-0.09318205409363522,False
0.5-1,3102,False,-0.09010183605349464,False,-0.09010183605349464,False
0.5-1,3103,False,-0.07091445466104329,False,-0.07091445466104329,False
0.5-1,3104,False,-0.07004271609460955,False,-0.07004271609460955,False
0.5-1,3105,False,-0.05455009760540508,False,-0.05455009760540508,False
0.5-1,3106,False,-0.06051683071132452,False,-0.06051683071132452,False
0.5-1,3107,False,-0.026260048228516464,False,-0.026260048228516464,False
0.5-1,3108,True,0.004187560740892993,True,0.004187560740892993,True
0.5-1,3109,False,-0.059185149823660965,False,-0.059185149823660965,False
0.5-1,3110,False,-0.05637991017645294,False,-0.05637991017645294,False
0.5-1,3111,False,-0.028768306212659467,False,-0.028768306212659467,False
0.5-1,3112,False,-0.01807473571252849,False,-0.01807473571252849,False
0.5-1,3113,False,-0.10842806082953471,False,-0.10842806082953471,False
0.5-1,3114,False,-0.05975939294266508,False,-0.05975939294266508,False
0.5-1,3115,False,-0.09842780570623721,False,-0.09842780570623721,False
0.5-1,3116,False,-0.06465928944641153,False,-0.06465928944641153,False
0.5-1,3117,False,-0.11960576060292005,False,-0.11960576060292005,False
0.5-1,3118,False,-0.040266937011113946,False,-0.040266937011113946,False
0.5-1,3119,False,-0.0813806555242157,False,-0.0813806555242157,False
0.5-1,3120,False,-0.05453740160027454,False,-0.05453740160027454,False
0.5-1,3121,False,-0.13776568004780115,False,-0.13776568004780115,False
0.5-1,3122,False,-0.020768682392465765,False,-0.020768682392465765,False
0.5-1,3123,False,-0.17872734012909097,False,-0.17872734012909097,False
0.5-1,3124,False,-0.16236674800861756,False,-0.16236674800861756,False
0.5-1,3125,False,-0.09051877023925614,False,-0.09051877023925614,False
0.5-1,3126,False,-0.10014654326845507,False,-0.10014654326845507,False
0.5-1,3127,False,-0.1480103074773974,False,-0.1480103074773974,False
0.5-1,3128,False,-0.17416211177917912,False,-0.17416211177917912,False
0.5-1,3129,False,-0.03663191623197404,False,-0.03663191623197404,False
0.5-1,3130,False,-0.07401033421684511,False,-0.07401033421684511,False
0.5-1,3131,False,-0.11229325528938511,False,-0.11229325528938511,False
0.5-1,3132,False,-0.17525738894835036,False,-0.17525738894835036,False
0.5-1,3133,False,-0.14515205389736913,False,-0.14515205389736913,False
0.5-1,3134,False,-0.049606240361335985,False,-0.049606240361335985,False
0.5-1,3135,False,-0.14338515511548394,False,-0.14338515511548394,False
0.5-1,3136,False,-0.12789818929534952,False,-0.12789818929534952,False
0.5-1,3137,False,-0.18247767919029245,False,-0.18247767919029245,False
0.5-1,3138,False,-0.17012778631409575,False,-0.17012778631409575,False
0.5-1,3139,False,-0.09048072949819608,False,-0.09048072949819608,False
0.5-1,3140,False,-0.05634205227842404,False,-0.05634205227842404,False
0.5-1,3141,False,-0.06161384614685883,False,-0.06161384614685883,False
0.5-1,3142,False,-0.0413855501379885,False,-0.0413855501379885,False
0.5-1,3143,False,-0.06553825175277461,False,-0.06553825175277461,False
0.5-1,3144,False,-0.09016722879398054,False,-0.09016722879398054,False
0.5-1,3145,False,-0.1960347474055642,False,-0.1960347474055642,False
0.5-1,3146,False,-0.08816746682821108,False,-0.08816746682821108,False
0.5-1,3147,False,-0.20277067493225326,False,-0.20277067493225326,False
0.5-1,3148,False,-0.1533179458052481,False,-0.1533179458052481,False
0.5-1,3149,False,-0.12133035540917314,False,-0.12133035540917314,False
0.5-1,3150,False,-0.19615821290539276,False,-0.19615821290539276,False
0.5-1,3151,False,-0.1523435102894382,False,-0.1523435102894382,False
0.5-1,3152,False,-0.18000588186417799,False,-0.18000588186417799,False
0.5-1,3153,False,-0.12370335364841467,False,-0.12370335364841467,False
0.5-1,3154,False,-0.09038145797774821,False,-0.09038145797774821,False
0.5-1,3155,False,-0.10778180550920136,False,-0.10778180550920136,False
0.5-1,3156,False,-0.19097013768077148,False,-0.19097013768077148,False
0.5-1,3157,False,-0.09067856705593991,False,-0.09067856705593991,False
0.5-1,3158,False,-0.17492675971738297,False,-0.17492675971738297,False
0.5-1,3159,False,-0.14115714401104756,False,-0.14115714401104756,False
0.5-1,3160,False,-0.17847679328126909,False,-0.17847679328126909,False
0.5-1,3161,False,-0.20109274181108572,False,-0.20109274181108572,False
0.5-1,3162,False,-0.17039354451793975,False,-0.17039354451793975,False
0.5-1,3163,False,-0.18488319603005343,False,-0.18488319603005343,False
0.5-1,3164,False,-0.057700195223577055,False,-0.057700195223577055,False
0.5-1,3165,False,-0.04231397784148705,False,-0.04231397784148705,False
0.5-1,3166,False,-0.042777578143880834,False,-0.042777578143880834,False
0.5-1,3167,False,-0.05477029268212552,False,-0.05477029268212552,False
0.5-1,3168,False,-0.1981745446960374,False,-0.1981745446960374,False
0.5-1,3169,False,-0.1974642373910998,False,-0.1974642373910998,False
0.5-1,3170,False,-0.17073828935578622,False,-0.17073828935578622,False
0.5-1,3171,False,-0.196514157940695,False,-0.196514157940695,False
0.5-1,3172,False,-0.17170022599510126,False,-0.17170022599510126,False
0.5-1,3173,False,-0.19863762308425398,False,-0.19863762308425398,False
0.5-1,3174,False,-0.2069846449073824,False,-0.2069846449073824,False
0.5-1,3175,False,-0.15765381875109186,False,-0.15765381875109186,False
0.5-1,3176,False,-0.17668119733820348,False,-0.17668119733820348,False
0.5-1,3177,False,-0.142591328115378,False,-0.142591328115378,False
0.5-1,3178,False,-0.16456846386474022,False,-0.16456846386474022,False
0.5-1,3179,False,-0.013552785732502959,False,-0.013552785732502959,False
0.5-1,3180,False,-0.20156227276710864,False,-0.20156227276710864,False
0.5-1,3181,False,-0.03485373353866794,False,-0.03485373353866794,False
0.5-1,3182,False,-0.174279001854234,False,-0.174279001854234,False
0.5-1,3183,False,-0.14565527678747048,False,-0.14565527678747048,False
0.5-1,3184,False,-0.16512032055393405,False,-0.16512032055393405,False
0.5-1,3185,False,-0.1898235709859189,False,-0.1898235709859189,False
0.5-1,3186,False,-0.16531298124201305,False,-0.16531298124201305,False
0.5-1,3187,False,-0.13684171215722496,False,-0.13684171215722496,False
0.5-1,3188,False,-0.06298524377634007,False,-0.06298524377634007,False
0.5-1,3189,False,-0.049213625983763665,False,-0.049213625983763665,False
0.5-1,3190,False,-0.040816380919355244,False,-0.040816380919355244,False
0.5-1,3191,False,-0.05344158568703161,False,-0.05344158568703161,False
0.5-1,3192,False,-0.19716224468393667,False,-0.19716224468393667,False
0.5-1,3193,False,-0.20523551254149208,False,-0.20523551254149208,False
0.5-1,3194,False,-0.1575806980871674,False,-0.1575806980871674,False
0.5-1,3195,False,-0.1930905814995102,False,-0.1930905814995102,False
0.5-1,3196,False,-0.2030624163307862,False,-0.2030624163307862,False
0.5-1,3197,False,-0.20512631597314074,False,-0.20512631597314074,False
0.5-1,3198,False,-0.18158739546954183,False,-0.18158739546954183,False
0.5-1,3199,False,-0.005801699115389303,False,-0.005801699115389303,False
0.5-1,3200,False,-0.19767207886436683,False,-0.19767207886436683,False
0.5-1,3201,False,-0.15092545354253967,False,-0.15092545354253967,False
0.5-1,3202,False,-0.17661772559629096,False,-0.17661772559629096,False
0.5-1,3203,True,0.00041590104569311226,True,0.00041590104569311226,True
0.5-1,3204,False,-0.1888217682443501,False,-0.1888217682443501,False
0.5-1,3205,False,-0.024813166497305472,False,-0.024813166497305472,False
0.5-1,3206,False,-0.08255304758835846,False,-0.08255304758835846,False
0.5-1,3207,False,-0.1348369455507768,False,-0.1348369455507768,False
0.5-1,3208,False,-0.16685061228203274,False,-0.16685061228203274,False
0.5-1,3209,False,-0.19513904740249366,False,-0.19513904740249366,False
0.5-1,3210,False,-0.17795065734940124,False,-0.17795065734940124,False
0.5-1,3211,False,-0.19499672705107118,False,-0.19499672705107118,False
0.5-1,3212,False,-0.06345425885674627,False,-0.06345425885674627,False
0.5-1,3213,False,-0.06258750855338213,False,-0.06258750855338213,False
0.5-1,3214,False,-0.024822514032551757,False,-0.024822514032551757,False
0.5-1,3215,False,-0.059678870184219135,False,-0.059678870184219135,False
0.5-1,3216,False,-0.18434539384531073,False,-0.18434539384531073,False
0.5-1,3217,False,-0.19224753806468414,False,-0.19224753806468414,False
0.5-1,3218,False,-0.16968126143156315,False,-0.16968126143156315,False
0.5-1,3219,False,-0.1921921942772689,False,-0.1921921942772689,False
0.5-1,3220,False,-0.18533916009558948,False,-0.18533916009558948,False
0.5-1,3221,False,-0.19408833149407434,False,-0.19408833149407434,False
0.5-1,3222,False,-0.18457741082073426,False,-0.18457741082073426,False
0.5-1,3223,False,-0.09467259064153355,False,-0.09467259064153355,False
0.5-1,3224,False,-0.19748653018399187,False,-0.19748653018399187,False
0.5-1,3225,False,-0.14208020707672192,False,-0.14208020707672192,False
0.5-1,3226,False,-0.10822763794159007,False,-0.10822763794159007,False
0.5-1,3227,False,-0.008988326185302764,False,-0.008988326185302764,False
0.5-1,3228,False,-0.0835508257461478,False,-0.0835508257461478,False
0.5-1,3229,False,-0.037857962213804774,False,-0.037857962213804774,False
0.5-1,3230,False,-0.13169332236256837,False,-0.13169332236256837,False
0.5-1,3231,False,-0.1343287598911857,False,-0.1343287598911857,False
0.5-1,3232,False,-0.06658116857342355,False,-0.06658116857342355,False
0.5-1,3233,False,-0.1894611119967099,False,-0.1894611119967099,False
0.5-1,3234,False,-0.16714031472661206,False,-0.16714031472661206,False
0.5-1,3235,False,-0.11378265709268703,False,-0.11378265709268703,False
0.5-1,3236,False,-0.06608333157189927,False,-0.06608333157189927,False
0.5-1,3237,False,-0.08099544292250105,False,-0.08099544292250105,False
0.5-1,3238,False,-0.057837685892203616,False,-0.057837685892203616,False
0.5-1,3239,False,-0.06709721045512407,False,-0.06709721045512407,False
0.5-1,3240,False,-0.18061844677980543,False,-0.18061844677980543,False
0.5-1,3241,False,-0.1866292791375101,False,-0.1866292791375101,False
0.5-1,3242,False,-0.10899247743798174,False,-0.10899247743798174,False
0.5-1,3243,False,-0.1926845823363914,False,-0.1926845823363914,False
0.5-1,3244,False,-0.08519832492283808,False,-0.08519832492283808,False
0.5-1,3245,False,-0.15912328713168705,False,-0.15912328713168705,False
0.5-1,3246,False,-0.15012492372771447,False,-0.15012492372771447,False
0.5-1,3247,False,-0.07632705961642317,False,-0.07632705961642317,False
0.5-1,3248,False,-0.14873701375726983,False,-0.14873701375726983,False
0.5-1,3249,False,-0.09721095307258076,False,-0.09721095307258076,False
0.5-1,3250,False,-0.06174677382583893,False,-0.06174677382583893,False
0.5-1,3251,False,-0.009292021633114933,False,-0.009292021633114933,False
0.5-1,3252,False,-0.08755467908019143,False,-0.08755467908019143,False
0.5-1,3253,False,-0.04250395226837078,False,-0.04250395226837078,False
0.5-1,3254,True,0.003096668838564298,True,0.003096668838564298,True
0.5-1,3255,False,-0.1205296423636088,False,-0.1205296423636088,False
0.5-1,3256,False,-0.029110077636499865,False,-0.029110077636499865,False
0.5-1,3257,False,-0.12052465862236045,False,-0.12052465862236045,False
0.5-1,3258,False,-0.1603290073883727,False,-0.1603290073883727,False
0.5-1,3259,False,-0.0955607373525662,False,-0.0955607373525662,False
0.5-1,3260,False,-0.06911500108063762,False,-0.06911500108063762,False
0.5-1,3261,False,-0.08353659528489965,False,-0.08353659528489965,False
0.5-1,3262,False,-0.0573551324755881,False,-0.0573551324755881,False
0.5-1,3263,False,-0.08476988104740202,False,-0.08476988104740202,False
0.5-1,3264,False,-0.0962982847707492,False,-0.0962982847707492,False
0.5-1,3265,False,-0.1683759347570949,False,-0.1683759347570949,False
0.5-1,3266,False,-0.0716538866591403,False,-0.0716538866591403,False
0.5-1,3267,False,-0.18414482702036022,False,-0.18414482702036022,False
0.5-1,3268,False,-0.09090687690307397,False,-0.09090687690307397,False
0.5-1,3269,False,-0.09830057063665931,False,-0.09830057063665931,False
0.5-1,3270,False,-0.14688704109065626,False,-0.14688704109065626,False
0.5-1,3271,False,-0.05545059359489424,False,-0.05545059359489424,False
0.5-1,3272,False,-0.08809421790334215,False,-0.08809421790334215,False
0.5-1,3273,False,-0.06652274686229687,False,-0.06652274686229687,False
0.5-1,3274,False,-0.06276518939043929,False,-0.06276518939043929,False
0.5-1,3275,False,-0.01392723815120922,False,-0.01392723815120922,False
0.5-1,3276,False,-0.05408733715021741,False,-0.05408733715021741,False
0.5-1,3277,False,-0.05592198956071959,False,-0.05592198956071959,False
0.5-1,3278,False,-0.10359937648296036,False,-0.10359937648296036,False
0.5-1,3279,False,-0.03029924248551419,False,-0.03029924248551419,False
0.5-1,3280,False,-0.06697710495372444,False,-0.06697710495372444,False
0.5-1,3281,False,-0.07557542804392647,False,-0.07557542804392647,False
