sequence_id,pseudo_timestamp,sequence_position,spatial_morton_code,sequence_semantics,is_true_time_series,specimen_id,strut_id,unit_cell_i,unit_cell_j,unit_cell_k,unit_cell_edge_idx,midpoint_x_mm,midpoint_y_mm,midpoint_z_mm,ct_relative_local_intensity,ct_defect_score,ct_support_fraction,ct_longest_gap_fraction,ct_severity_layer,near_boundary_one_cell,angle_to_build_z_deg,mean_endpoint_degree,adtk_iqr_low_anomaly,adtk_quantile_low_anomaly,adtk_persist_negative_anomaly,adtk_detector_votes,adtk_consensus_anomaly
edge_05,2000-01-01T00:08:14,494,494,spatial_morton_order_not_time,0,0.5-1,15371,6,5,7,5,32.21497,27.066434,35.90272,0.958717,0.044224,0.967742,0.032258,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:15,495,495,spatial_morton_order_not_time,0,0.5-1,15395,7,5,7,5,36.802719,27.043105,35.906522,0.959138,0.047327,0.16129,0.806452,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:16,496,496,spatial_morton_order_not_time,0,0.5-1,13527,4,6,6,5,23.066548,31.688112,31.294634,0.941984,0.05533,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:17,497,497,spatial_morton_order_not_time,0,0.5-1,13551,5,6,6,5,27.654297,31.664784,31.298436,0.951079,0.062981,0.967742,0.032258,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:18,498,498,spatial_morton_order_not_time,0,0.5-1,13747,4,7,6,5,23.089887,36.275845,31.281942,0.939833,0.0643,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:19,499,499,spatial_morton_order_not_time,0,0.5-1,13771,5,7,6,5,27.677636,36.252517,31.285744,0.982078,0.024276,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:20,500,500,spatial_morton_order_not_time,0,0.5-1,15543,4,6,7,5,23.062811,31.700823,35.882425,0.910391,0.079568,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:21,501,501,spatial_morton_order_not_time,0,0.5-1,15567,5,6,7,5,27.65056,31.677495,35.886226,0.949615,0.049478,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:22,502,502,spatial_morton_order_not_time,0,0.5-1,15763,4,7,7,5,23.08615,36.288556,35.869733,0.922805,0.068858,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:23,503,503,spatial_morton_order_not_time,0,0.5-1,15787,5,7,7,5,27.673899,36.265228,35.873534,0.964125,0.036927,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:24,504,504,spatial_morton_order_not_time,0,0.5-1,13575,6,6,6,5,32.242046,31.641455,31.302237,0.935553,0.071098,0.483871,0.322581,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:25,505,505,spatial_morton_order_not_time,0,0.5-1,13599,7,6,6,5,36.829795,31.618127,31.306039,0.966815,0.041907,0.129032,0.870968,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:26,506,506,spatial_morton_order_not_time,0,0.5-1,13795,6,7,6,5,32.265385,36.229188,31.289545,0.960851,0.04654,0.83871,0.096774,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:27,507,507,spatial_morton_order_not_time,0,0.5-1,13819,7,7,6,5,36.853134,36.20586,31.293347,1.003041,0.014813,0.483871,0.354839,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:28,508,508,spatial_morton_order_not_time,0,0.5-1,15591,6,6,7,5,32.238309,31.654167,35.890028,0.969794,0.0344,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:29,509,509,spatial_morton_order_not_time,0,0.5-1,15615,7,6,7,5,36.826058,31.630838,35.89383,0.974383,0.035895,0.16129,0.83871,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:30,510,510,spatial_morton_order_not_time,0,0.5-1,15811,6,7,7,5,32.261648,36.2419,35.877336,0.993493,0.021513,1.0,0.0,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:31,511,511,spatial_morton_order_not_time,0,0.5-1,15835,7,7,7,5,36.849397,36.218571,35.881138,1.015053,0.001944,0.645161,0.16129,supported,0,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:32,512,512,spatial_morton_order_not_time,0,0.5-1,211,8,0,0,5,41.299933,3.992134,3.859248,1.003724,0.019488,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:33,513,514,spatial_morton_order_not_time,0,0.5-1,431,8,1,0,5,41.323272,8.579867,3.846556,1.048376,0.0,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:34,514,516,spatial_morton_order_not_time,0,0.5-1,2227,8,0,1,5,41.296196,4.004845,8.447039,1.034629,0.0,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:35,515,518,spatial_morton_order_not_time,0,0.5-1,2447,8,1,1,5,41.319535,8.592578,8.434347,1.016093,0.01004,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:36,516,528,spatial_morton_order_not_time,0,0.5-1,651,8,2,0,5,41.346611,13.1676,3.833864,1.03636,0.0,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:37,517,530,spatial_morton_order_not_time,0,0.5-1,871,8,3,0,5,41.36995,17.755332,3.821172,1.064885,0.0,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:38,518,532,spatial_morton_order_not_time,0,0.5-1,2667,8,2,1,5,41.342874,13.180311,8.421655,0.997816,0.019342,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:39,519,534,spatial_morton_order_not_time,0,0.5-1,2887,8,3,1,5,41.366213,17.768044,8.408963,1.00234,0.016501,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:40,520,544,spatial_morton_order_not_time,0,0.5-1,4243,8,0,2,5,41.292459,4.017556,13.03483,1.086739,0.0,0.451613,0.387097,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:41,521,546,spatial_morton_order_not_time,0,0.5-1,4463,8,1,2,5,41.315798,8.605289,13.022138,1.009578,0.01808,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:42,522,548,spatial_morton_order_not_time,0,0.5-1,6259,8,0,3,5,41.288722,4.030267,17.622621,0.86687,0.123531,0.129032,0.870968,watch,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:43,523,550,spatial_morton_order_not_time,0,0.5-1,6479,8,1,3,5,41.312061,8.618,17.609928,0.977648,0.041604,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:44,524,560,spatial_morton_order_not_time,0,0.5-1,4683,8,2,2,5,41.339137,13.193022,13.009446,0.990289,0.029837,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:45,525,562,spatial_morton_order_not_time,0,0.5-1,4903,8,3,2,5,41.362475,17.780755,12.996754,0.993149,0.025095,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:46,526,564,spatial_morton_order_not_time,0,0.5-1,6699,8,2,3,5,41.3354,13.205733,17.597236,0.977752,0.045586,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:47,527,566,spatial_morton_order_not_time,0,0.5-1,6919,8,3,3,5,41.358738,17.793466,17.584544,1.023674,0.010736,0.354839,0.419355,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:48,528,640,spatial_morton_order_not_time,0,0.5-1,1091,8,4,0,5,41.393289,22.343065,3.80848,1.062015,0.0,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:49,529,642,spatial_morton_order_not_time,0,0.5-1,1311,8,5,0,5,41.416627,26.930798,3.795788,1.096686,0.0,0.225806,0.774194,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:50,530,644,spatial_morton_order_not_time,0,0.5-1,3107,8,4,1,5,41.389551,22.355777,8.396271,0.989308,0.02667,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:51,531,646,spatial_morton_order_not_time,0,0.5-1,3327,8,5,1,5,41.41289,26.94351,8.383579,1.016225,0.0085,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:52,532,656,spatial_morton_order_not_time,0,0.5-1,1531,8,6,0,5,41.439966,31.518531,3.783096,1.097136,0.0,0.225806,0.774194,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:53,533,658,spatial_morton_order_not_time,0,0.5-1,1751,8,7,0,5,41.463305,36.106264,3.770404,1.108991,0.0,0.225806,0.774194,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:54,534,660,spatial_morton_order_not_time,0,0.5-1,3547,8,6,1,5,41.436229,31.531243,8.370887,1.015304,0.007362,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:55,535,662,spatial_morton_order_not_time,0,0.5-1,3767,8,7,1,5,41.459568,36.118976,8.358195,1.019402,0.002454,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:56,536,672,spatial_morton_order_not_time,0,0.5-1,5123,8,4,2,5,41.385814,22.368488,12.984062,0.962451,0.047764,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:57,537,674,spatial_morton_order_not_time,0,0.5-1,5343,8,5,2,5,41.409153,26.956221,12.97137,0.955508,0.051684,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:58,538,676,spatial_morton_order_not_time,0,0.5-1,7139,8,4,3,5,41.382077,22.381199,17.571852,0.924865,0.073873,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:08:59,539,678,spatial_morton_order_not_time,0,0.5-1,7359,8,5,3,5,41.405416,26.968932,17.55916,0.921339,0.076349,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:00,540,688,spatial_morton_order_not_time,0,0.5-1,5563,8,6,2,5,41.432492,31.543954,12.958678,0.963073,0.045553,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:01,541,690,spatial_morton_order_not_time,0,0.5-1,5783,8,7,2,5,41.455831,36.131687,12.945986,0.969313,0.039734,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:02,542,692,spatial_morton_order_not_time,0,0.5-1,7579,8,6,3,5,41.428755,31.556665,17.546468,0.934594,0.066097,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:03,543,694,spatial_morton_order_not_time,0,0.5-1,7799,8,7,3,5,41.452094,36.144398,17.533776,0.946987,0.058135,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:04,544,768,spatial_morton_order_not_time,0,0.5-1,8275,8,0,4,5,41.284985,4.042978,22.210411,0.922541,0.079548,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:05,545,770,spatial_morton_order_not_time,0,0.5-1,8495,8,1,4,5,41.308324,8.630711,22.197719,0.905225,0.09137,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:06,546,772,spatial_morton_order_not_time,0,0.5-1,10291,8,0,5,5,41.281248,4.05569,26.798202,0.948578,0.057842,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:07,547,774,spatial_morton_order_not_time,0,0.5-1,10511,8,1,5,5,41.304587,8.643423,26.78551,0.929324,0.074653,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:08,548,784,spatial_morton_order_not_time,0,0.5-1,8715,8,2,4,5,41.331662,13.218444,22.185027,0.90584,0.090177,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:09,549,786,spatial_morton_order_not_time,0,0.5-1,8935,8,3,4,5,41.355001,17.806177,22.172335,0.912661,0.083922,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:10,550,788,spatial_morton_order_not_time,0,0.5-1,10731,8,2,5,5,41.327925,13.231155,26.772818,0.916892,0.082446,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:11,551,790,spatial_morton_order_not_time,0,0.5-1,10951,8,3,5,5,41.351264,17.818888,26.760126,0.893366,0.095111,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:12,552,800,spatial_morton_order_not_time,0,0.5-1,12307,8,0,6,5,41.277511,4.068401,31.385993,0.989134,0.030413,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:13,553,802,spatial_morton_order_not_time,0,0.5-1,12527,8,1,6,5,41.300849,8.656134,31.373301,0.942024,0.06901,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:14,554,804,spatial_morton_order_not_time,0,0.5-1,14323,8,0,7,5,41.273773,4.081112,35.973784,1.041312,0.0,0.290323,0.709677,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:15,555,806,spatial_morton_order_not_time,0,0.5-1,14543,8,1,7,5,41.297112,8.668845,35.961092,1.028609,0.0,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:16,556,816,spatial_morton_order_not_time,0,0.5-1,12747,8,2,6,5,41.324188,13.243867,31.360609,0.955466,0.052929,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:17,557,818,spatial_morton_order_not_time,0,0.5-1,12967,8,3,6,5,41.347527,17.8316,31.347917,0.923076,0.079775,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:18,558,820,spatial_morton_order_not_time,0,0.5-1,14763,8,2,7,5,41.320451,13.256578,35.948399,1.002739,0.01109,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:19,559,822,spatial_morton_order_not_time,0,0.5-1,14983,8,3,7,5,41.34379,17.844311,35.935707,0.973554,0.036863,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:20,560,896,spatial_morton_order_not_time,0,0.5-1,9155,8,4,4,5,41.37834,22.39391,22.159643,0.918398,0.077341,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:21,561,898,spatial_morton_order_not_time,0,0.5-1,9375,8,5,4,5,41.401679,26.981643,22.146951,0.916863,0.07615,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:22,562,900,spatial_morton_order_not_time,0,0.5-1,11171,8,4,5,5,41.374603,22.406621,26.747434,0.886006,0.098762,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:23,563,902,spatial_morton_order_not_time,0,0.5-1,11391,8,5,5,5,41.397942,26.994354,26.734742,0.904444,0.085098,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:24,564,912,spatial_morton_order_not_time,0,0.5-1,9595,8,6,4,5,41.425018,31.569376,22.134259,0.935031,0.065873,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:25,565,914,spatial_morton_order_not_time,0,0.5-1,9815,8,7,4,5,41.448357,36.157109,22.121567,0.936435,0.063595,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:26,566,916,spatial_morton_order_not_time,0,0.5-1,11611,8,6,5,5,41.421281,31.582087,26.72205,0.914599,0.077658,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:27,567,918,spatial_morton_order_not_time,0,0.5-1,11831,8,7,5,5,41.44462,36.16982,26.709358,0.933433,0.065073,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:28,568,928,spatial_morton_order_not_time,0,0.5-1,13187,8,4,6,5,41.370866,22.419333,31.335225,0.932613,0.071015,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:29,569,930,spatial_morton_order_not_time,0,0.5-1,13407,8,5,6,5,41.394205,27.007066,31.322533,0.903313,0.086618,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:30,570,932,spatial_morton_order_not_time,0,0.5-1,15203,8,4,7,5,41.367129,22.432044,35.923015,0.98082,0.031124,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:31,571,934,spatial_morton_order_not_time,0,0.5-1,15423,8,5,7,5,41.390468,27.019777,35.910323,0.93773,0.06261,0.096774,0.903226,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:32,572,944,spatial_morton_order_not_time,0,0.5-1,13627,8,6,6,5,41.417544,31.594799,31.309841,0.909415,0.081337,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:33,573,946,spatial_morton_order_not_time,0,0.5-1,13847,8,7,6,5,41.440883,36.182532,31.297149,0.952584,0.051225,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:34,574,948,spatial_morton_order_not_time,0,0.5-1,15643,8,6,7,5,41.413807,31.60751,35.897631,0.939181,0.062495,0.064516,0.935484,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:35,575,950,spatial_morton_order_not_time,0,0.5-1,15863,8,7,7,5,41.437146,36.195243,35.884939,0.980167,0.033396,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:36,576,1024,spatial_morton_order_not_time,0,0.5-1,1779,0,8,0,5,4.784652,40.880625,3.727299,0.819836,0.155803,0.129032,0.870968,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:09:37,577,1025,spatial_morton_order_not_time,0,0.5-1,1807,1,8,0,5,9.372401,40.857296,3.7311,0.841608,0.135167,0.129032,0.870968,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:09:38,578,1028,spatial_morton_order_not_time,0,0.5-1,3795,0,8,1,5,4.780915,40.893336,8.315089,0.922691,0.077957,0.16129,0.774194,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:39,579,1029,spatial_morton_order_not_time,0,0.5-1,3823,1,8,1,5,9.368664,40.870008,8.318891,0.899824,0.100437,0.225806,0.645161,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:40,580,1032,spatial_morton_order_not_time,0,0.5-1,1835,2,8,0,5,13.96015,40.833968,3.734902,0.836313,0.142355,0.129032,0.870968,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:09:41,581,1033,spatial_morton_order_not_time,0,0.5-1,1863,3,8,0,5,18.547899,40.810639,3.738704,0.853444,0.133808,0.193548,0.806452,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:09:42,582,1036,spatial_morton_order_not_time,0,0.5-1,3851,2,8,1,5,13.956413,40.846679,8.322693,0.872288,0.117356,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:43,583,1037,spatial_morton_order_not_time,0,0.5-1,3879,3,8,1,5,18.544162,40.823351,8.326494,0.873063,0.119674,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:44,584,1056,spatial_morton_order_not_time,0,0.5-1,5811,0,8,2,5,4.777178,40.906047,12.90288,1.00398,0.01005,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:45,585,1057,spatial_morton_order_not_time,0,0.5-1,5839,1,8,2,5,9.364927,40.882719,12.906682,0.944888,0.054437,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:46,586,1060,spatial_morton_order_not_time,0,0.5-1,7827,0,8,3,5,4.773441,40.918758,17.490671,1.00039,0.009284,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:47,587,1061,spatial_morton_order_not_time,0,0.5-1,7855,1,8,3,5,9.36119,40.89543,17.494473,0.957577,0.043731,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:48,588,1064,spatial_morton_order_not_time,0,0.5-1,5867,2,8,2,5,13.952676,40.85939,12.910483,0.909064,0.087534,0.967742,0.032258,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:49,589,1065,spatial_morton_order_not_time,0,0.5-1,5895,3,8,2,5,18.540425,40.836062,12.914285,0.883615,0.105273,0.741935,0.225806,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:50,590,1068,spatial_morton_order_not_time,0,0.5-1,7883,2,8,3,5,13.948939,40.872101,17.498274,0.921326,0.074301,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:51,591,1069,spatial_morton_order_not_time,0,0.5-1,7911,3,8,3,5,18.536688,40.848773,17.502076,0.883003,0.106884,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:52,592,1088,spatial_morton_order_not_time,0,0.5-1,1891,4,8,0,5,23.135648,40.787311,3.742505,0.867735,0.118011,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:53,593,1089,spatial_morton_order_not_time,0,0.5-1,1919,5,8,0,5,27.723397,40.763983,3.746307,0.908674,0.091714,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:54,594,1092,spatial_morton_order_not_time,0,0.5-1,3907,4,8,1,5,23.131911,40.800022,8.330296,0.84447,0.140689,0.129032,0.870968,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:09:55,595,1093,spatial_morton_order_not_time,0,0.5-1,3935,5,8,1,5,27.71966,40.776694,8.334098,0.869754,0.117829,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:56,596,1096,spatial_morton_order_not_time,0,0.5-1,1947,6,8,0,5,32.311146,40.740654,3.750109,0.979156,0.033894,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:57,597,1097,spatial_morton_order_not_time,0,0.5-1,1975,7,8,0,5,36.898895,40.717326,3.75391,1.020545,0.001159,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:58,598,1100,spatial_morton_order_not_time,0,0.5-1,3963,6,8,1,5,32.307409,40.753365,8.337899,0.950417,0.0589,0.193548,0.806452,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:09:59,599,1101,spatial_morton_order_not_time,0,0.5-1,3991,7,8,1,5,36.895158,40.730037,8.341701,0.988438,0.028558,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:00,600,1120,spatial_morton_order_not_time,0,0.5-1,5923,4,8,2,5,23.128174,40.812733,12.918087,0.869233,0.119567,0.290323,0.709677,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:01,601,1121,spatial_morton_order_not_time,0,0.5-1,5951,5,8,2,5,27.715923,40.789405,12.921889,0.869803,0.117523,0.16129,0.83871,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:02,602,1124,spatial_morton_order_not_time,0,0.5-1,7939,4,8,3,5,23.124437,40.825445,17.505878,0.830711,0.141872,0.193548,0.451613,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:10:03,603,1125,spatial_morton_order_not_time,0,0.5-1,7967,5,8,3,5,27.712186,40.802116,17.509679,0.848029,0.13144,0.225806,0.774194,watch,1,89.854346,8.0,0,1,0,1,0
edge_05,2000-01-01T00:10:04,604,1128,spatial_morton_order_not_time,0,0.5-1,5979,6,8,2,5,32.303672,40.766077,12.92569,0.900184,0.097116,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:05,605,1129,spatial_morton_order_not_time,0,0.5-1,6007,7,8,2,5,36.891421,40.742748,12.929492,0.973889,0.036153,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:06,606,1132,spatial_morton_order_not_time,0,0.5-1,7995,6,8,3,5,32.299935,40.778788,17.513481,0.869437,0.11961,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:07,607,1133,spatial_morton_order_not_time,0,0.5-1,8023,7,8,3,5,36.887684,40.755459,17.517283,0.929219,0.06875,0.129032,0.870968,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:08,608,1280,spatial_morton_order_not_time,0,0.5-1,9843,0,8,4,5,4.769704,40.93147,22.078462,1.025928,0.0,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:09,609,1281,spatial_morton_order_not_time,0,0.5-1,9871,1,8,4,5,9.357453,40.908141,22.082263,0.966512,0.034949,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:10,610,1284,spatial_morton_order_not_time,0,0.5-1,11859,0,8,5,5,4.765967,40.944181,26.666252,1.029864,0.0,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:11,611,1285,spatial_morton_order_not_time,0,0.5-1,11887,1,8,5,5,9.353716,40.920852,26.670054,0.972829,0.028655,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:12,612,1288,spatial_morton_order_not_time,0,0.5-1,9899,2,8,4,5,13.945202,40.884813,22.086065,0.905779,0.083538,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:13,613,1289,spatial_morton_order_not_time,0,0.5-1,9927,3,8,4,5,18.532951,40.861484,22.089867,0.907617,0.086384,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
edge_05,2000-01-01T00:10:14,614,1292,spatial_morton_order_not_time,0,0.5-1,11915,2,8,5,5,13.941465,40.897524,26.673856,0.943612,0.059013,1.0,0.0,supported,1,89.854346,8.0,0,0,0,0,0
