specimen_id,strut_id,isolation_forest_anomaly,isolation_forest_anomaly_score,ct_severity_layer
0.5-1,2193,False,-0.1652866497212796,supported
0.5-1,2194,False,-0.21367554712430586,supported
0.5-1,2195,False,-0.19239039332082097,supported
0.5-1,2196,False,-0.2114469165940946,supported
0.5-1,2197,False,-0.17703522471385147,supported
0.5-1,2198,False,-0.14176340467535464,supported
0.5-1,2199,False,-0.11920850336654698,supported
0.5-1,2200,False,-0.18894673325679523,supported
0.5-1,2201,False,-0.15572093014901378,supported
0.5-1,2202,False,-0.16372086258641116,supported
0.5-1,2203,False,-0.2124906683149962,supported
0.5-1,2204,False,-0.12529719496592284,supported
0.5-1,2205,False,-0.2047769974371041,supported
0.5-1,2206,False,-0.2140807876655173,supported
0.5-1,2207,False,-0.21207319274000602,supported
0.5-1,2208,False,-0.10890277358393552,supported
0.5-1,2209,False,-0.12903568529119858,supported
0.5-1,2210,False,-0.09086047354042759,supported
0.5-1,2211,False,-0.11392576145079603,supported
0.5-1,2212,False,-0.1868842620705159,supported
0.5-1,2213,False,-0.17434490909380496,supported
0.5-1,2214,False,-0.19431394249597594,supported
0.5-1,2215,False,-0.21523307815664317,supported
0.5-1,2216,False,-0.13037322248148686,supported
0.5-1,2217,False,-0.14907241103244395,supported
0.5-1,2218,False,-0.1606151681477206,supported
0.5-1,2219,False,-0.14866569226930437,supported
0.5-1,2220,False,-0.187294983943539,supported
0.5-1,2221,False,-0.1215488560082032,supported
0.5-1,2222,False,-0.15855233807141544,supported
0.5-1,2223,False,-0.17433401549570593,supported
0.5-1,2224,False,-0.19059632969793588,supported
0.5-1,2225,False,-0.1392356690057931,supported
0.5-1,2226,False,-0.12596026441265729,supported
0.5-1,2227,False,-0.1318069388559321,supported
0.5-1,2228,False,-0.17510112871756467,supported
0.5-1,2229,False,-0.13838606628282835,supported
0.5-1,2230,False,-0.12718436792985777,supported
0.5-1,2231,False,-0.20198892246800126,supported
0.5-1,2232,False,-0.08055803990264931,supported
0.5-1,2233,False,-0.18961398422182296,supported
0.5-1,2234,False,-0.19821340604662918,supported
0.5-1,2235,False,-0.17104859834692954,supported
0.5-1,2236,False,-0.2490020703140976,supported
0.5-1,2237,False,-0.25087942488327686,supported
0.5-1,2238,False,-0.25448684695726864,supported
0.5-1,2239,False,-0.22954407660901616,supported
0.5-1,2240,False,-0.3032513506359091,supported
0.5-1,2241,False,-0.30076291991902826,supported
0.5-1,2242,False,-0.22609055258090482,supported
0.5-1,2243,False,-0.3091401511370982,supported
0.5-1,2244,False,-0.24807319692511964,supported
0.5-1,2245,False,-0.28954393682466467,supported
0.5-1,2246,False,-0.3042559950814562,supported
0.5-1,2247,False,-0.3031554726435895,supported
0.5-1,2248,False,-0.27739383643939275,supported
0.5-1,2249,False,-0.30261538616684364,supported
0.5-1,2250,False,-0.24720213457696227,supported
0.5-1,2251,True,0.030261801697938018,high
0.5-1,2252,False,-0.2709505648697713,supported
0.5-1,2253,False,-0.26263197066491073,supported
0.5-1,2254,False,-0.30621737937879256,supported
0.5-1,2255,False,-0.30600707024988744,supported
0.5-1,2256,False,-0.26295474481156644,supported
0.5-1,2257,False,-0.31414919438993655,supported
0.5-1,2258,False,-0.2969548965650895,supported
0.5-1,2259,False,-0.27927135475674586,supported
0.5-1,2260,False,-0.26149635655000997,supported
0.5-1,2261,False,-0.20264386495249698,supported
0.5-1,2262,False,-0.26443703633242766,supported
0.5-1,2263,False,-0.2698304562297219,supported
0.5-1,2264,False,-0.3025691587633963,supported
0.5-1,2265,False,-0.30887595348972263,supported
0.5-1,2266,False,-0.3023600892405534,supported
0.5-1,2267,False,-0.3089382763884077,supported
0.5-1,2268,False,-0.27145547976527534,supported
0.5-1,2269,False,-0.3115729688518279,supported
0.5-1,2270,False,-0.31239602987485965,supported
0.5-1,2271,False,-0.3076821925870707,supported
0.5-1,2272,False,-0.2797742618693703,supported
0.5-1,2273,False,-0.29989309833107336,supported
0.5-1,2274,False,-0.2678582588679184,supported
0.5-1,2275,False,-0.2682483846292577,supported
0.5-1,2276,False,-0.27278874881616555,supported
0.5-1,2277,False,-0.27753645274800853,supported
0.5-1,2278,False,-0.2825598809527855,supported
0.5-1,2279,False,-0.2935280398862298,supported
0.5-1,2280,False,-0.2716029718629372,supported
0.5-1,2281,False,-0.30146797761759764,supported
0.5-1,2282,False,-0.3117592939789682,supported
0.5-1,2283,False,-0.3085430241694503,supported
0.5-1,2284,False,-0.2521408586794208,supported
0.5-1,2285,False,-0.2464909134930724,supported
0.5-1,2286,False,-0.2649837843979299,supported
0.5-1,2287,False,-0.2502349287006661,supported
0.5-1,2288,False,-0.29544181576748413,supported
0.5-1,2289,True,0.005977802429343537,high
0.5-1,2290,False,-0.30614002505344634,supported
0.5-1,2291,False,-0.3047501085750965,supported
0.5-1,2292,False,-0.29541294220213604,supported
0.5-1,2293,False,-0.30696071891478277,supported
0.5-1,2294,False,-0.30723345608610786,supported
0.5-1,2295,False,-0.2748448693885342,supported
0.5-1,2296,False,-0.2932124563981829,supported
0.5-1,2297,False,-0.2728221382723338,supported
0.5-1,2298,False,-0.26535135167762897,supported
0.5-1,2299,False,-0.2754537267425266,supported
0.5-1,2300,False,-0.24976898577282503,supported
0.5-1,2301,False,-0.2722377718767436,supported
0.5-1,2302,False,-0.11578234574047197,supported
0.5-1,2303,True,0.007390703345551586,high
0.5-1,2304,False,-0.25367605605363397,supported
0.5-1,2305,False,-0.3033706288974174,supported
0.5-1,2306,False,-0.30192871254797826,supported
0.5-1,2307,False,-0.2867379476824794,supported
0.5-1,2308,False,-0.2584837744493824,supported
0.5-1,2309,False,-0.2501307157977662,supported
0.5-1,2310,False,-0.2540950014784415,supported
0.5-1,2311,False,-0.25217984043746927,supported
0.5-1,2312,False,-0.2935964957043896,supported
0.5-1,2313,False,-0.3096755622488363,supported
0.5-1,2314,False,-0.3054196420068506,supported
0.5-1,2315,False,-0.3078444588561417,supported
0.5-1,2316,False,-0.29335459674630426,supported
0.5-1,2317,False,-0.284324670499731,supported
0.5-1,2318,False,-0.302044035626172,supported
0.5-1,2319,False,-0.29949541226107745,supported
0.5-1,2320,False,-0.29320050615376125,supported
0.5-1,2321,False,-0.29318217930891044,supported
0.5-1,2322,False,-0.2714597736810402,supported
0.5-1,2323,False,-0.27480082594809624,supported
0.5-1,2324,False,-0.30533235104476003,supported
0.5-1,2325,False,-0.2720409430943168,supported
0.5-1,2326,False,-0.27700452559430017,supported
0.5-1,2327,False,-0.3073508432305486,supported
0.5-1,2328,False,-0.27617483864097087,supported
0.5-1,2329,False,-0.30240060570864113,supported
0.5-1,2330,False,-0.30836913975241426,supported
0.5-1,2331,False,-0.29310482406052624,supported
0.5-1,2332,False,-0.20174463589114916,supported
0.5-1,2333,False,-0.16187130705972963,supported
0.5-1,2334,False,-0.17330412799712658,supported
0.5-1,2335,False,-0.21369273224043278,supported
0.5-1,2336,False,-0.2905719171268535,supported
0.5-1,2337,False,-0.30378827706237815,supported
0.5-1,2338,False,-0.28145751101713745,supported
0.5-1,2339,False,-0.30654899363957017,supported
0.5-1,2340,False,-0.31519987155281615,supported
0.5-1,2341,False,-0.262727605804276,supported
0.5-1,2342,False,-0.28636284228648146,supported
0.5-1,2343,False,-0.3053408368000156,supported
0.5-1,2344,False,-0.28635142317629864,supported
0.5-1,2345,False,-0.28233774617421553,supported
0.5-1,2346,False,-0.27198196749875464,supported
0.5-1,2347,False,-0.2646805168200106,supported
0.5-1,2348,False,-0.3206491732447552,supported
0.5-1,2349,False,-0.25875862652491544,supported
0.5-1,2350,False,-0.2639851544273794,supported
0.5-1,2351,False,-0.30686386715249203,supported
0.5-1,2352,False,-0.27202043822466604,supported
0.5-1,2353,False,-0.2996003207735361,supported
0.5-1,2354,False,-0.2928686149520681,supported
0.5-1,2355,False,-0.28686449929315916,supported
0.5-1,2356,False,-0.1756669529358298,supported
0.5-1,2357,False,-0.14794088056919763,supported
0.5-1,2358,False,-0.05222434346947036,supported
0.5-1,2359,True,0.00707643928205981,moderate
0.5-1,2360,False,-0.29379625270622434,supported
0.5-1,2361,False,-0.3064602927057841,supported
0.5-1,2362,False,-0.2936264551175421,supported
0.5-1,2363,False,-0.29408369534585377,supported
0.5-1,2364,False,-0.08241214835628652,supported
0.5-1,2365,False,-0.23651774333890901,supported
0.5-1,2366,False,-0.2775914440980454,supported
0.5-1,2367,False,-0.1853618022449285,supported
0.5-1,2368,False,-0.30739037622289944,supported
0.5-1,2369,False,-0.22321108379033022,supported
0.5-1,2370,False,-0.2644891617051626,supported
0.5-1,2371,False,-0.24338549435983575,supported
0.5-1,2372,False,-0.2073711978716446,supported
0.5-1,2373,False,-0.16424807484427095,supported
0.5-1,2374,False,-0.2214093464997554,supported
0.5-1,2375,False,-0.2909231206481577,supported
0.5-1,2376,False,-0.21767625589624534,supported
0.5-1,2377,False,-0.2818103449875987,supported
0.5-1,2378,False,-0.30347928754393966,supported
0.5-1,2379,False,-0.2858404018849625,supported
0.5-1,2380,False,-0.19491515656885594,supported
0.5-1,2381,False,-0.11888165321690003,supported
0.5-1,2382,False,-0.1401820507007535,supported
0.5-1,2383,False,-0.14641321725618905,supported
0.5-1,2384,False,-0.18341608302859336,supported
0.5-1,2385,False,-0.19811390258788675,supported
0.5-1,2386,False,-0.2744043572533067,supported
0.5-1,2387,False,-0.26147918277756,supported
0.5-1,2388,False,-0.19392508287472998,supported
0.5-1,2389,False,-0.18018316274709578,supported
0.5-1,2390,False,-0.23492057712209213,supported
0.5-1,2391,False,-0.17534958775663445,supported
0.5-1,2392,False,-0.20689765167776958,supported
0.5-1,2393,False,-0.1954356903245879,supported
0.5-1,2394,False,-0.1264932347335762,supported
0.5-1,2395,False,-0.1642705660110193,supported
0.5-1,2396,False,-0.17791681478836285,supported
0.5-1,2397,False,-0.16969847194668708,supported
0.5-1,2398,False,-0.2304026270664445,supported
0.5-1,2399,False,-0.1877756604844455,supported
0.5-1,2400,False,-0.13766845285956641,supported
0.5-1,2401,False,-0.20674320182102907,supported
0.5-1,2402,False,-0.19279312546010818,supported
0.5-1,2403,False,-0.19300911957228534,supported
0.5-1,2404,False,-0.14853596954479142,supported
0.5-1,2405,False,-0.13531395367416565,supported
0.5-1,2406,False,-0.1265671581075416,supported
0.5-1,2407,False,-0.1476089058889294,supported
0.5-1,2408,False,-0.19398598573029346,supported
0.5-1,2409,False,-0.21163687793800606,supported
0.5-1,2410,False,-0.21420869196113557,supported
0.5-1,2411,False,-0.2096842961236272,supported
0.5-1,2412,False,-0.17430759177219712,supported
0.5-1,2413,False,-0.1432371430888678,supported
0.5-1,2414,False,-0.16316327299743194,supported
0.5-1,2415,False,-0.1933712146888848,supported
0.5-1,2416,False,-0.19389984151761586,supported
0.5-1,2417,False,-0.17635578435427957,supported
0.5-1,2418,False,-0.1298058896983575,supported
0.5-1,2419,False,-0.13037930618879712,supported
0.5-1,2420,False,-0.1804198038359235,supported
0.5-1,2421,False,-0.14662714178833547,supported
0.5-1,2422,False,-0.16367511324643014,supported
0.5-1,2423,False,-0.2128658139527888,supported
0.5-1,2424,False,-0.13981782944013055,supported
0.5-1,2425,False,-0.1953455886415325,supported
0.5-1,2426,False,-0.20631454003870875,supported
0.5-1,2427,False,-0.21229174654080796,supported
0.5-1,2428,False,-0.1017250399110563,supported
0.5-1,2429,False,-0.1309064611615266,supported
0.5-1,2430,False,-0.06577113209314556,supported
0.5-1,2431,False,-0.1243356288227302,supported
0.5-1,2432,False,-0.18490330746556516,supported
0.5-1,2433,False,-0.2135416781614607,supported
0.5-1,2434,False,-0.19733878861513476,supported
0.5-1,2435,False,-0.21592587476383263,supported
0.5-1,2436,False,-0.13010305868578742,supported
0.5-1,2437,False,-0.1571369298365558,supported
0.5-1,2438,False,-0.17244772284294096,supported
0.5-1,2439,False,-0.1331962168233145,supported
0.5-1,2440,False,-0.1860391288232583,supported
0.5-1,2441,False,-0.10900043594016362,supported
0.5-1,2442,False,-0.13772452309803396,supported
0.5-1,2443,False,-0.17947090842495939,supported
0.5-1,2444,False,-0.19644729157394403,supported
0.5-1,2445,False,-0.12956974887803752,supported
0.5-1,2446,False,-0.09685754144487413,supported
0.5-1,2447,False,-0.13272191258281296,supported
0.5-1,2448,False,-0.15449102593729047,supported
0.5-1,2449,False,-0.13874782938124564,supported
0.5-1,2450,False,-0.1261083081141262,supported
0.5-1,2451,False,-0.18036921120380045,supported
0.5-1,2452,False,-0.08703933666830166,supported
0.5-1,2453,False,-0.16121296198815516,supported
0.5-1,2454,False,-0.17500780852410525,supported
0.5-1,2455,False,-0.15654470861822634,supported
0.5-1,2456,False,-0.2444550056461522,supported
0.5-1,2457,False,-0.2544853800515979,supported
0.5-1,2458,False,-0.2548914876324798,supported
0.5-1,2459,False,-0.22464852482982728,supported
0.5-1,2460,False,-0.1733030154732701,supported
0.5-1,2461,False,-0.3052876280643875,supported
0.5-1,2462,False,-0.11771367133375799,watch
0.5-1,2463,False,-0.2843807493173538,supported
0.5-1,2464,False,-0.23320831971377098,supported
0.5-1,2465,False,-0.30170524488796113,supported
0.5-1,2466,False,-0.27338498619736457,supported
0.5-1,2467,False,-0.2669630722178178,supported
0.5-1,2468,False,-0.2698234753013047,supported
0.5-1,2469,False,-0.22733570599139202,supported
0.5-1,2470,False,-0.25811814548651435,supported
0.5-1,2471,False,-0.23938850987160726,supported
0.5-1,2472,False,-0.2655805944697343,supported
0.5-1,2473,False,-0.26500390360762055,supported
0.5-1,2474,False,-0.29540432365519237,supported
0.5-1,2475,False,-0.2914999114238683,supported
0.5-1,2476,False,-0.2368922329232832,supported
0.5-1,2477,False,-0.2923729799701664,supported
0.5-1,2478,False,-0.2705150368503173,supported
0.5-1,2479,False,-0.2987866991386884,supported
0.5-1,2480,False,-0.2627697049533414,supported
0.5-1,2481,False,-0.16386771166253,supported
0.5-1,2482,False,-0.2668826909389906,supported
0.5-1,2483,False,-0.24955257893780286,supported
0.5-1,2484,False,-0.3098162127004837,supported
0.5-1,2485,False,-0.2971174750846531,supported
0.5-1,2486,False,-0.2957064244129174,supported
0.5-1,2487,False,-0.3086811737242832,supported
0.5-1,2488,False,-0.27789885724181196,supported
0.5-1,2489,False,-0.3231504856886903,supported
0.5-1,2490,False,-0.3230673074037857,supported
0.5-1,2491,False,-0.2956584833313379,supported
0.5-1,2492,False,-0.295685745374296,supported
0.5-1,2493,False,-0.3095482886364001,supported
0.5-1,2494,False,-0.2719683596673921,supported
0.5-1,2495,False,-0.2598482775536817,supported
0.5-1,2496,False,-0.2846214898649375,supported
0.5-1,2497,False,-0.2084661364405509,supported
0.5-1,2498,False,-0.2033037133876291,supported
0.5-1,2499,False,-0.2844604349131722,supported
0.5-1,2500,False,-0.26573398475378707,supported
0.5-1,2501,False,-0.30513175708025403,supported
0.5-1,2502,False,-0.2948257301254852,supported
0.5-1,2503,False,-0.2997252322464171,supported
0.5-1,2504,False,-0.275732478308885,supported
0.5-1,2505,False,-0.2106362817922755,supported
0.5-1,2506,False,-0.22120411341967933,supported
0.5-1,2507,False,-0.20667858000932537,supported
0.5-1,2508,False,-0.2939305908805758,supported
0.5-1,2509,False,-0.290012164289502,supported
0.5-1,2510,False,-0.29995147872234756,supported
0.5-1,2511,False,-0.31183847648890334,supported
0.5-1,2512,False,-0.27898107616334505,supported
0.5-1,2513,False,-0.2975185189147974,supported
0.5-1,2514,False,-0.29367231096482277,supported
0.5-1,2515,False,-0.29190055519411795,supported
0.5-1,2516,False,-0.28083418214839534,supported
0.5-1,2517,False,-0.08238599656997692,supported
0.5-1,2518,False,-0.2459322745018912,supported
0.5-1,2519,False,-0.25671124931391326,supported
0.5-1,2520,False,-0.2525089991716938,supported
0.5-1,2521,False,-0.25160382834497363,supported
0.5-1,2522,False,-0.08240927492369354,supported
0.5-1,2523,False,-0.30843463445949576,supported
0.5-1,2524,False,-0.26552286893306476,supported
0.5-1,2525,False,-0.3003970953314372,supported
0.5-1,2526,False,-0.30033935542595963,supported
0.5-1,2527,False,-0.29791508360356883,supported
0.5-1,2528,False,-0.2561341454865323,supported
0.5-1,2529,False,-0.17435916718665567,supported
0.5-1,2530,False,-0.16558243069688428,supported
0.5-1,2531,False,-0.18551732649113195,supported
0.5-1,2532,False,-0.2929040133420181,supported
0.5-1,2533,False,-0.31166214737648185,supported
0.5-1,2534,False,-0.3019068404299435,supported
0.5-1,2535,False,-0.3083325850371763,supported
0.5-1,2536,False,-0.3019764309139858,supported
0.5-1,2537,False,-0.280289631128616,supported
0.5-1,2538,False,-0.3088004020593121,supported
0.5-1,2539,False,-0.3231703648590472,supported
0.5-1,2540,False,-0.31103388294252743,supported
0.5-1,2541,False,-0.30304707998617214,supported
0.5-1,2542,False,-0.26981339603022175,supported
0.5-1,2543,False,-0.27246597133278105,supported
0.5-1,2544,False,-0.2827496269561119,supported
0.5-1,2545,False,-0.26707493994269504,supported
0.5-1,2546,False,-0.2982909776757754,supported
0.5-1,2547,False,-0.3112915285475022,supported
0.5-1,2548,False,-0.2641165959243597,supported
0.5-1,2549,False,-0.29007654659287724,supported
0.5-1,2550,False,-0.30471304669341315,supported
0.5-1,2551,False,-0.29175554598872205,supported
0.5-1,2552,False,-0.14027476912629155,supported
0.5-1,2553,False,-0.15881012502292513,supported
0.5-1,2554,False,-0.15511922420476987,supported
0.5-1,2555,False,-0.21889135567217155,supported
0.5-1,2556,False,-0.28802326207327167,supported
0.5-1,2557,False,-0.3017939506534443,supported
0.5-1,2558,False,-0.29427190601719005,supported
0.5-1,2559,False,-0.3152182316401144,supported
0.5-1,2560,False,-0.3129592964003179,supported
0.5-1,2561,False,-0.22347825331215976,supported
0.5-1,2562,False,-0.30299830603300615,supported
0.5-1,2563,False,-0.3183650079919024,supported
0.5-1,2564,False,-0.3089305198337335,supported
0.5-1,2565,False,-0.26198073061400334,supported
0.5-1,2566,False,-0.2698415333051102,supported
0.5-1,2567,False,-0.21170975281881255,supported
0.5-1,2568,False,-0.3046451749862287,supported
0.5-1,2569,False,-0.19225929019816995,supported
0.5-1,2570,False,-0.22686438332067277,supported
0.5-1,2571,False,-0.30096750496979857,supported
0.5-1,2572,False,-0.24471589197157712,supported
0.5-1,2573,False,-0.3075195726954678,supported
0.5-1,2574,False,-0.31136179040047113,supported
0.5-1,2575,False,-0.29222238895527725,supported
0.5-1,2576,False,-0.1531838392314887,supported
0.5-1,2577,False,-0.17326161108028892,supported
0.5-1,2578,False,-0.14027279309663687,supported
0.5-1,2579,False,-0.16818505061417788,supported
0.5-1,2580,False,-0.27373176587774445,supported
0.5-1,2581,False,-0.29829397664830826,supported
0.5-1,2582,False,-0.29762195749044007,supported
0.5-1,2583,False,-0.30852400345487346,supported
0.5-1,2584,False,-0.1825850090559764,supported
0.5-1,2585,False,-0.2565366168611813,supported
0.5-1,2586,False,-0.26261811667115303,supported
0.5-1,2587,False,-0.3089726838280761,supported
0.5-1,2588,False,-0.22535781460420712,supported
0.5-1,2589,False,-0.2268131449328855,supported
0.5-1,2590,False,-0.2543933395394197,supported
0.5-1,2591,False,-0.17739758567892827,supported
0.5-1,2592,False,-0.21059792620868145,supported
0.5-1,2593,False,-0.14815379756514258,supported
0.5-1,2594,False,-0.24738756756334823,supported
0.5-1,2595,False,-0.30288823095995165,supported
0.5-1,2596,False,-0.2241192215424797,supported
0.5-1,2597,False,-0.2718669056414561,supported
0.5-1,2598,False,-0.30094421512438324,supported
0.5-1,2599,False,-0.28943873105565254,supported
0.5-1,2600,False,-0.16705505301412737,supported
0.5-1,2601,False,-0.14047314890941986,supported
0.5-1,2602,False,-0.14518509160105164,supported
0.5-1,2603,False,-0.16413386736671043,supported
0.5-1,2604,False,-0.272375494621381,supported
0.5-1,2605,False,-0.20360038385976442,supported
0.5-1,2606,False,-0.2573392399128146,supported
0.5-1,2607,False,-0.29656670551640474,supported
0.5-1,2608,False,-0.19366513934250384,supported
0.5-1,2609,False,-0.17530068639560947,supported
0.5-1,2610,False,-0.2305773533096636,supported
0.5-1,2611,False,-0.20953029830247027,supported
0.5-1,2612,False,-0.22403579728445505,supported
0.5-1,2613,False,-0.22044632436674255,supported
0.5-1,2614,False,-0.1522970117933642,supported
0.5-1,2615,False,-0.15083214248876997,supported
0.5-1,2616,False,-0.19749085816012218,supported
0.5-1,2617,False,-0.1734243832048551,supported
0.5-1,2618,False,-0.18183779164129288,supported
0.5-1,2619,False,-0.19130871786126813,supported
0.5-1,2620,False,-0.1402497236224518,supported
0.5-1,2621,False,-0.2081186411807699,supported
0.5-1,2622,False,-0.1981626027460952,supported
0.5-1,2623,False,-0.21185577240623538,supported
0.5-1,2624,False,-0.14650290627628804,supported
0.5-1,2625,False,-0.1469287945291824,supported
0.5-1,2626,False,-0.11863306827042341,supported
0.5-1,2627,False,-0.14886944718734707,supported
0.5-1,2628,False,-0.18153655157394355,supported
0.5-1,2629,False,-0.2081609333980297,supported
0.5-1,2630,False,-0.2200059247007053,supported
0.5-1,2631,False,-0.21925002982258712,supported
0.5-1,2632,False,-0.18514634053905288,supported
0.5-1,2633,False,-0.07162828109492192,supported
0.5-1,2634,False,-0.18417471650311878,supported
0.5-1,2635,False,-0.19427658954096966,supported
0.5-1,2636,False,-0.19280829353104123,supported
0.5-1,2637,False,-0.15867745112079124,supported
0.5-1,2638,False,-0.13452277102134758,supported
0.5-1,2639,False,-0.1418227412376839,supported
0.5-1,2640,False,-0.18458280830232032,supported
0.5-1,2641,False,-0.14193777193509316,supported
0.5-1,2642,False,-0.16296472810682683,supported
0.5-1,2643,False,-0.20630986509647553,supported
0.5-1,2644,False,-0.12782839461810214,supported
0.5-1,2645,False,-0.16905632401356274,supported
0.5-1,2646,False,-0.20388302183201723,supported
0.5-1,2647,False,-0.1950021925964054,supported
0.5-1,2648,False,-0.10466492687023543,supported
0.5-1,2649,False,-0.12992681354072277,supported
0.5-1,2650,False,-0.06976575951821518,supported
0.5-1,2651,False,-0.13425983270158726,supported
0.5-1,2652,False,-0.1888276540632079,supported
0.5-1,2653,False,-0.1893123751532536,supported
0.5-1,2654,False,-0.16157315833420816,supported
0.5-1,2655,False,-0.2106362196462766,supported
0.5-1,2656,False,-0.13750275194716066,supported
0.5-1,2657,False,-0.1430117320192703,supported
0.5-1,2658,False,-0.1588844359934506,supported
0.5-1,2659,False,-0.1291676624238005,supported
0.5-1,2660,False,-0.19074702919346376,supported
0.5-1,2661,False,-0.12178682065619795,supported
0.5-1,2662,False,-0.1314039823556079,supported
0.5-1,2663,False,-0.17429445355225204,supported
0.5-1,2664,False,-0.2140602861401435,supported
0.5-1,2665,False,-0.1303530640536893,supported
0.5-1,2666,False,-0.09119006657308393,supported
0.5-1,2667,False,-0.1535125552455998,supported
0.5-1,2668,False,-0.15956726731011406,supported
0.5-1,2669,False,-0.14639643908786004,supported
0.5-1,2670,False,-0.10870250705265705,supported
0.5-1,2671,False,-0.17400694051011045,supported
0.5-1,2672,False,-0.05384047966879313,supported
0.5-1,2673,False,-0.16543082806164566,supported
0.5-1,2674,False,-0.2004776652702952,supported
0.5-1,2675,False,-0.14656413886801634,supported
0.5-1,2676,False,-0.25500181960943213,supported
0.5-1,2677,False,-0.2351709093223699,supported
0.5-1,2678,False,-0.25685508322667505,supported
0.5-1,2679,False,-0.2198189279216627,supported
0.5-1,2680,False,-0.15685651245286925,supported
0.5-1,2681,False,-0.3029256217236563,supported
0.5-1,2682,False,-0.1352521885950021,watch
0.5-1,2683,False,-0.26246512401618255,supported
0.5-1,2684,False,-0.2482190310407787,supported
0.5-1,2685,False,-0.3042663930513126,supported
0.5-1,2686,False,-0.1949695185891714,supported
0.5-1,2687,False,-0.2819211278077128,supported
0.5-1,2688,False,-0.2834808634931117,supported
0.5-1,2689,False,-0.12388206538674829,watch
0.5-1,2690,False,-0.15461641119076897,supported
0.5-1,2691,False,-0.23752144548947113,supported
0.5-1,2692,False,-0.272551548451407,supported
0.5-1,2693,False,-0.24585313693188243,supported
0.5-1,2694,False,-0.3070025173771786,supported
0.5-1,2695,False,-0.2971411364290231,supported
0.5-1,2696,False,-0.21185235901628874,supported
0.5-1,2697,False,-0.2624628916423885,supported
0.5-1,2698,False,-0.28284117034061873,supported
0.5-1,2699,False,-0.22029531849002387,supported
0.5-1,2700,False,-0.263322531667848,supported
0.5-1,2701,False,-0.21287847679037997,supported
0.5-1,2702,False,-0.2664456942060762,supported
0.5-1,2703,False,-0.22510918678280656,supported
0.5-1,2704,False,-0.3001364608715692,supported
0.5-1,2705,False,-0.3062843963105305,supported
0.5-1,2706,False,-0.27704263443008575,supported
0.5-1,2707,False,-0.30558080884845773,supported
0.5-1,2708,False,-0.2816605902986101,supported
0.5-1,2709,False,-0.3078172453772589,supported
0.5-1,2710,False,-0.3208557891019608,supported
0.5-1,2711,False,-0.3054260638561928,supported
0.5-1,2712,False,-0.2919778238501149,supported
0.5-1,2713,False,-0.2941812727840775,supported
0.5-1,2714,False,-0.26037307859211145,supported
0.5-1,2715,False,-0.2607100582246371,supported
0.5-1,2716,False,-0.30286275367607296,supported
0.5-1,2717,False,-0.19812518594386086,supported
0.5-1,2718,False,-0.31042549902515953,supported
0.5-1,2719,False,-0.2864158870455216,supported
0.5-1,2720,False,-0.26605676025363223,supported
0.5-1,2721,False,-0.31295783331363664,supported
0.5-1,2722,False,-0.3024202123385409,supported
0.5-1,2723,False,-0.2835329719661294,supported
0.5-1,2724,False,-0.2667401594235141,supported
0.5-1,2725,False,-0.24963297336815932,supported
0.5-1,2726,False,-0.25412286552663854,supported
0.5-1,2727,False,-0.2537578550425516,supported
0.5-1,2728,False,-0.2978633224251001,supported
0.5-1,2729,False,-0.3022600769610517,supported
0.5-1,2730,False,-0.30354860969640163,supported
0.5-1,2731,False,-0.3112895379585113,supported
0.5-1,2732,False,-0.2759485240227772,supported
0.5-1,2733,False,-0.28517860652112315,supported
0.5-1,2734,False,-0.3178444705320035,supported
0.5-1,2735,False,-0.3035977204881223,supported
0.5-1,2736,False,-0.2992690525306668,supported
0.5-1,2737,False,-0.3142529464686551,supported
0.5-1,2738,False,-0.2550411504773016,supported
0.5-1,2739,False,-0.1843013057938686,supported
0.5-1,2740,False,-0.2853682239438326,supported
0.5-1,2741,False,-0.23538040147029016,supported
0.5-1,2742,False,-0.31693596197152557,supported
0.5-1,2743,False,-0.29539021882441074,supported
0.5-1,2744,False,-0.27032897375610443,supported
0.5-1,2745,False,-0.2981937395687165,supported
0.5-1,2746,False,-0.28231365238778816,supported
0.5-1,2747,False,-0.29929436785239105,supported
0.5-1,2748,False,-0.257084837510727,supported
0.5-1,2749,False,-0.16973091163764642,supported
0.5-1,2750,False,-0.25538420940747836,supported
0.5-1,2751,False,-0.21480000253728598,supported
0.5-1,2752,False,-0.2965984384983191,supported
0.5-1,2753,False,-0.3116163481839255,supported
0.5-1,2754,False,-0.30474251310879785,supported
0.5-1,2755,False,-0.3095290310428148,supported
0.5-1,2756,False,-0.29187134132294573,supported
0.5-1,2757,False,-0.2818808766257455,supported
0.5-1,2758,False,-0.2878918191658733,supported
0.5-1,2759,False,-0.31823339303681675,supported
0.5-1,2760,False,-0.31065941634346395,supported
0.5-1,2761,False,-0.3023059156700441,supported
0.5-1,2762,False,-0.24995380123534172,supported
0.5-1,2763,False,-0.17716154203305867,supported
0.5-1,2764,False,-0.30570787993040077,supported
0.5-1,2765,False,-0.1734635515515328,supported
0.5-1,2766,False,-0.30198358921117935,supported
0.5-1,2767,False,-0.2959247897553014,supported
0.5-1,2768,False,-0.1678387899815681,supported
0.5-1,2769,False,-0.30916288464706243,supported
0.5-1,2770,False,-0.31245550551995094,supported
0.5-1,2771,False,-0.28751664910728786,supported
0.5-1,2772,False,-0.199606264337992,supported
0.5-1,2773,False,-0.1748789431253882,supported
0.5-1,2774,False,-0.19144278997582143,supported
