node_id,degree,peak_local_diameter_original_voxels,robust_local_diameter_original_voxels,incident_edge_diameter_contrast,node_to_strut_diameter_ratio,incident_edge_count_with_diameter
841,4,8.0,8.0,,1.0,1
842,7,11.313708305358887,8.0,0.0,1.0,7
843,7,13.856406211853027,8.0,0.0,1.0,7
844,6,13.856406211853027,8.0,0.0,1.0,5
845,8,13.856406211853027,8.0,0.0,1.0,8
846,8,13.856406211853027,8.0,0.0,1.0,8
847,9,16.0,8.0,0.0,1.0,9
848,6,11.313708305358887,8.0,0.0,1.0,6
849,12,16.0,8.0,0.0,1.0,12
850,9,16.0,8.0,0.20710676908493042,1.0,9
851,10,16.0,8.0,0.0,1.0,9
852,11,16.0,8.0,0.0,1.0,10
853,9,13.856406211853027,8.0,0.0,1.0,9
854,10,16.0,8.0,0.0,1.0,10
855,12,16.0,8.0,0.0,1.0,12
856,7,13.856406211853027,8.0,0.0,1.0,6
857,12,16.0,8.0,0.0,1.0,11
858,11,16.0,8.0,0.0,1.0,11
859,11,16.0,8.0,0.0,1.0,11
860,10,16.0,8.0,0.0,1.0,10
861,10,13.856406211853027,8.0,0.0,1.0,10
862,10,16.0,8.0,0.0,1.0,10
863,10,16.0,8.0,0.0,1.0,9
864,12,16.0,8.0,0.41421353816986084,1.0,12
865,12,16.0,8.0,0.0,1.0,12
866,12,13.856406211853027,8.0,0.0,1.0,12
867,10,13.856406211853027,8.0,0.0,1.0,10
868,11,16.0,8.0,0.0,1.0,11
869,6,11.313708305358887,8.0,0.0,1.0,6
870,9,13.856406211853027,8.0,0.0,1.0,9
871,9,16.0,8.0,0.0,1.0,9
872,11,16.0,8.0,0.0,1.0,11
873,10,16.0,8.0,0.0,1.0,10
874,11,16.0,8.0,0.41421353816986084,1.0,11
875,11,16.0,8.0,0.0,1.0,11
876,5,13.856406211853027,8.0,0.0,1.0,5
877,10,16.0,8.0,0.0,1.0,10
878,11,16.0,8.0,0.0,1.0,11
879,9,16.0,8.0,0.0,1.0,9
880,11,16.0,8.0,0.0,1.0,11
881,11,16.0,8.0,0.0,1.0,11
882,11,16.0,8.0,0.0,1.0,11
883,10,16.0,8.0,0.0,1.0,9
884,10,16.0,8.0,0.0,1.0,9
885,11,16.0,8.0,0.0,1.0,10
886,9,13.856406211853027,8.0,0.0,1.0,9
887,8,11.313708305358887,8.0,0.0,1.0,8
888,8,11.313708305358887,8.0,0.0,1.0,8
889,8,11.313708305358887,8.0,0.0,1.0,8
890,7,13.856406211853027,8.0,0.0,1.0,7
891,8,13.856406211853027,8.0,0.0,1.0,7
892,8,11.313708305358887,8.0,0.0,1.0,8
893,11,16.0,8.0,0.0,1.0,10
894,11,13.856406211853027,8.0,0.0,1.0,11
895,10,16.0,8.0,0.0,1.0,10
896,11,13.856406211853027,8.0,0.0,1.0,11
897,10,13.856406211853027,8.0,0.0,1.0,10
898,9,16.0,8.0,0.0,1.0,9
899,9,16.0,8.0,0.0,1.0,9
900,11,16.0,8.0,0.0,1.0,11
901,12,16.0,8.0,0.0,1.0,12
902,12,13.856406211853027,8.0,0.0,1.0,11
903,10,16.0,8.0,0.0,1.0,10
904,11,16.0,8.0,0.20710676908493042,1.0,11
905,9,16.0,8.0,0.0,1.0,9
906,8,8.0,8.0,0.0,1.0,8
907,9,13.856406211853027,8.0,0.0,1.0,9
908,12,13.856406211853027,8.0,0.0,1.0,12
909,12,16.0,8.0,0.0,1.0,12
910,11,13.856406211853027,8.0,0.0,1.0,10
911,5,8.0,8.0,0.0,1.0,5
912,11,16.0,8.0,0.0,1.0,11
913,11,16.0,8.0,0.0,1.0,11
914,12,13.856406211853027,8.0,0.0,1.0,12
915,10,16.0,8.0,0.0,1.0,10
916,11,16.0,8.0,0.0,1.0,11
917,11,13.856406211853027,8.0,0.0,1.0,11
918,10,13.856406211853027,8.0,0.0,1.0,10
919,7,11.313708305358887,8.0,0.0,1.0,7
920,12,16.0,8.0,0.0,1.0,12
921,11,16.0,8.0,0.0,1.0,11
922,8,13.856406211853027,8.0,0.0,1.0,8
923,7,8.0,8.0,0.0,1.0,7
924,8,13.856406211853027,8.0,0.0,1.0,8
925,11,16.0,8.0,0.0,1.0,11
926,12,13.856406211853027,8.0,0.0,1.0,12
927,11,16.0,8.0,0.0,1.0,11
928,9,13.856406211853027,8.0,0.0,1.0,8
929,12,16.0,8.0,0.0,1.0,11
930,10,16.0,8.0,0.0,1.0,9
931,9,13.856406211853027,8.0,0.0,1.0,9
932,10,13.856406211853027,8.0,0.0,1.0,10
933,10,16.0,8.0,0.0,1.0,10
934,9,13.856406211853027,8.0,0.0,1.0,9
935,8,16.0,8.0,0.0,1.0,8
936,10,13.856406211853027,8.0,0.0,1.0,9
937,11,16.0,8.0,0.41421353816986084,1.0,11
938,7,8.0,8.0,0.0,1.0,7
939,11,16.0,8.0,0.0,1.0,11
940,11,13.856406211853027,8.0,0.0,1.0,11
941,10,13.856406211853027,8.0,0.0,1.0,10
942,7,8.0,8.0,0.0,1.0,7
943,9,16.0,8.0,0.0,1.0,9
944,11,16.0,8.0,0.0,1.0,11
945,10,13.856406211853027,8.0,0.0,1.0,10
946,10,16.0,8.0,0.0,1.0,10
947,12,16.0,8.0,0.0,1.0,12
948,11,13.856406211853027,8.0,0.0,1.0,11
949,11,16.0,8.0,0.0,1.0,11
950,12,16.0,8.0,0.0,1.0,12
951,6,11.313708305358887,8.0,0.0,1.0,6
952,8,13.856406211853027,8.0,0.0,1.0,8
953,11,16.0,8.0,0.0,1.0,11
954,12,13.856406211853027,8.0,0.0,1.0,12
955,10,13.856406211853027,8.0,0.0,1.0,10
956,6,11.313708305358887,8.0,0.0,1.0,6
957,9,16.0,8.0,0.0,1.0,9
958,10,16.0,8.0,0.0,1.0,10
959,11,16.0,8.0,0.0,1.0,11
960,11,13.856406211853027,8.0,0.0,1.0,11
961,12,16.0,8.0,0.0,1.0,11
962,11,13.856406211853027,8.0,0.0,1.0,11
963,11,13.856406211853027,8.0,0.0,1.0,11
964,12,16.0,8.0,0.0,1.0,12
965,9,16.0,8.0,0.0,1.0,9
966,9,11.313708305358887,8.0,0.0,1.0,9
967,12,13.856406211853027,8.0,0.0,1.0,11
968,6,11.313708305358887,8.0,0.0,1.0,6
969,12,13.856406211853027,8.0,0.0,1.0,12
970,10,13.856406211853027,8.0,0.0,1.0,10
971,11,13.856406211853027,8.0,0.0,1.0,11
972,11,16.0,8.0,0.0,1.0,11
973,10,16.0,8.0,0.41421353816986084,1.0,10
974,11,13.856406211853027,8.0,0.0,1.0,10
975,9,16.0,8.0,0.0,1.0,9
976,11,16.0,8.0,0.0,1.0,11
977,7,13.856406211853027,8.0,0.0,1.0,7
978,11,16.0,8.0,0.0,1.0,11
979,7,13.856406211853027,8.0,0.0,1.0,7
980,12,16.0,8.0,0.0,1.0,12
981,10,16.0,8.0,0.0,1.0,10
982,12,16.0,8.0,0.0,1.0,12
983,10,13.856406211853027,8.0,0.0,1.0,10
984,12,16.0,8.0,0.0,1.0,12
985,11,16.0,8.0,0.0,1.0,11
986,11,16.0,8.0,0.0,1.0,11
987,12,16.0,8.0,0.0,1.0,12
988,10,16.0,8.0,0.0,1.0,10
989,11,13.856406211853027,8.0,0.0,1.0,11
990,11,16.0,8.0,0.0,1.0,11
991,11,13.856406211853027,8.0,0.0,1.0,10
992,10,16.0,8.0,0.41421353816986084,1.0,10
993,11,16.0,8.0,0.0,1.0,11
994,7,11.313708305358887,8.0,0.0,1.0,7
995,10,13.856406211853027,8.0,0.0,1.0,10
996,12,16.0,8.0,0.0,1.0,12
997,11,16.0,8.0,0.0,1.0,11
998,4,11.313708305358887,8.0,0.0,1.0,4
999,10,16.0,8.0,0.0,1.0,10
1000,11,13.856406211853027,8.0,0.0,1.0,11
1001,11,16.0,8.0,0.0,1.0,11
1002,11,16.0,8.0,0.0,1.0,11
1003,12,13.856406211853027,8.0,0.0,1.0,12
1004,8,13.856406211853027,8.0,0.0,1.0,8
1005,11,13.856406211853027,8.0,0.0,1.0,11
1006,12,16.0,8.0,0.0,1.0,12
1007,10,13.856406211853027,8.0,0.0,1.0,9
1008,8,8.0,8.0,0.0,1.0,8
1009,11,13.856406211853027,8.0,0.0,1.0,11
1010,12,16.0,8.0,0.0,1.0,12
1011,9,16.0,8.0,0.0,1.0,9
1012,4,11.313708305358887,8.0,0.0,1.0,4
1013,10,13.856406211853027,8.0,0.0,1.0,10
1014,4,11.313708305358887,8.0,0.0,1.0,3
1015,8,13.856406211853027,8.0,0.0,1.0,8
1016,5,11.313708305358887,8.0,0.0,1.0,4
1017,8,13.856406211853027,8.0,0.0,1.0,8
1018,8,11.313708305358887,8.0,0.0,1.0,8
1019,6,11.313708305358887,8.0,0.0,1.0,6
1020,12,16.0,8.0,0.0,1.0,12
1021,11,16.0,8.0,0.0,1.0,11
1022,8,16.0,8.0,0.0,1.0,8
1023,9,16.0,8.0,0.0,1.0,8
1024,8,16.0,8.0,0.0,1.0,7
1025,7,13.856406211853027,8.0,0.0,1.0,7
1026,11,16.0,8.0,0.0,1.0,10
1027,8,16.0,8.0,0.0,1.0,8
1028,9,16.0,8.0,0.0,1.0,8
1029,9,13.856406211853027,8.0,0.0,1.0,9
1030,6,11.313708305358887,8.0,0.0,1.0,6
1031,12,16.0,8.0,0.0,1.0,12
1032,6,13.856406211853027,8.0,0.0,1.0,6
1033,9,13.856406211853027,8.0,0.0,1.0,9
1034,11,13.856406211853027,8.0,0.0,1.0,11
1035,11,13.856406211853027,8.0,0.0,1.0,11
1036,8,16.0,8.0,0.0,1.0,8
1037,11,16.0,8.0,0.0,1.0,11
1038,11,13.856406211853027,8.0,0.0,1.0,11
1039,6,16.0,8.0,0.0,1.0,6
1040,12,16.0,8.0,0.0,1.0,11
1041,8,16.0,8.0,0.0,1.0,7
1042,8,13.856406211853027,8.0,0.0,1.0,8
1043,8,16.0,8.0,0.0,1.0,8
1044,10,16.0,8.0,0.41421353816986084,1.0,10
1045,6,11.313708305358887,8.0,0.0,1.0,6
1046,11,16.0,8.0,0.0,1.0,11
1047,9,16.0,8.0,0.0,1.0,9
1048,7,13.856406211853027,8.0,0.0,1.0,7
1049,9,13.856406211853027,8.0,0.0,1.0,9
1050,11,16.0,8.0,0.0,1.0,10
1051,9,16.0,8.0,0.0,1.0,7
1052,8,16.0,8.0,0.0,1.0,8
1053,11,16.0,8.0,0.0,1.0,11
1054,10,16.0,8.0,0.0,1.0,10
1055,8,16.0,8.0,0.20710676908493042,1.0,7
1056,8,16.0,8.0,0.0,1.0,8
1057,10,13.856406211853027,8.0,0.0,1.0,10
1058,9,16.0,8.0,0.0,1.0,9
1059,11,16.0,8.0,0.0,1.0,11
1060,8,13.856406211853027,8.0,0.0,1.0,8
1061,8,13.856406211853027,8.0,0.0,1.0,8
1062,10,16.0,8.0,0.0,1.0,10
1063,7,13.856406211853027,8.0,0.0,1.0,7
1064,11,13.856406211853027,8.0,0.0,1.0,11
1065,10,13.856406211853027,8.0,0.0,1.0,10
1066,9,13.856406211853027,8.0,0.0,1.0,9
1067,10,13.856406211853027,8.0,0.0,1.0,10
1068,9,16.0,8.0,0.0,1.0,9
1069,8,13.856406211853027,8.0,0.0,1.0,8
1070,10,13.856406211853027,8.0,0.0,1.0,10
1071,12,16.0,8.0,0.0,1.0,12
1072,10,16.0,8.0,0.0,1.0,10
1073,8,16.0,8.0,0.0,1.0,8
1074,8,11.313708305358887,8.0,0.0,1.0,8
1075,6,11.313708305358887,8.0,0.0,1.0,6
1076,10,13.856406211853027,8.0,0.0,1.0,10
1077,8,16.0,8.0,0.0,1.0,8
1078,10,16.0,8.0,0.41421353816986084,1.0,10
1079,8,16.0,8.0,0.0,1.0,8
1080,11,13.856406211853027,8.0,0.0,1.0,11
1081,9,16.0,8.0,0.0,1.0,9
1082,8,16.0,8.0,0.0,1.0,8
1083,10,16.0,8.0,0.0,1.0,10
1084,8,13.856406211853027,8.0,0.0,1.0,8
1085,7,11.313708305358887,8.0,0.0,1.0,7
1086,10,13.856406211853027,8.0,0.0,1.0,10
1087,11,16.0,8.0,0.0,1.0,11
1088,10,13.856406211853027,8.0,0.0,1.0,8
1089,12,16.0,8.0,0.0,1.0,11
1090,10,13.856406211853027,8.0,0.0,1.0,10
1091,12,13.856406211853027,8.0,0.0,1.0,12
1092,11,16.0,8.0,0.0,1.0,11
1093,8,13.856406211853027,8.0,0.0,1.0,8
1094,11,13.856406211853027,8.0,0.0,1.0,11
1095,8,13.856406211853027,8.0,0.0,1.0,8
1096,10,13.856406211853027,8.0,0.0,1.0,10
1097,11,16.0,8.0,0.0,1.0,11
1098,10,13.856406211853027,8.0,0.0,1.0,10
1099,12,13.856406211853027,8.0,0.0,1.0,11
1100,12,13.856406211853027,8.0,0.0,1.0,11
1101,9,13.856406211853027,8.0,0.0,1.0,9
1102,7,13.856406211853027,8.0,0.0,1.0,7
1103,6,11.313708305358887,8.0,0.0,1.0,6
1104,5,8.0,8.0,0.0,1.0,5
1105,6,13.856406211853027,8.0,0.0,1.0,5
1106,10,13.856406211853027,8.0,0.0,1.0,10
1107,11,13.856406211853027,8.0,0.0,1.0,10
1108,11,13.856406211853027,8.0,0.0,1.0,11
1109,7,11.313708305358887,8.0,0.0,1.0,6
1110,9,16.0,8.0,0.0,1.0,9
1111,10,13.856406211853027,8.0,0.0,1.0,10
1112,8,13.856406211853027,8.0,0.0,1.0,8
1113,11,16.0,8.0,0.0,1.0,11
1114,12,13.856406211853027,8.0,0.0,1.0,12
1115,7,16.0,8.0,0.0,1.0,6
1116,10,13.856406211853027,8.0,0.0,1.0,10
1117,10,16.0,8.0,0.0,1.0,10
1118,9,16.0,8.0,0.0,1.0,9
1119,8,11.313708305358887,8.0,0.0,1.0,8
1120,7,8.0,8.0,0.0,1.0,7
1121,7,13.856406211853027,8.0,0.0,1.0,7
1122,9,16.0,8.0,0.0,1.0,9
1123,9,13.856406211853027,8.0,0.0,1.0,9
1124,11,13.856406211853027,8.0,0.0,1.0,11
1125,10,16.0,8.0,0.0,1.0,10
1126,11,13.856406211853027,8.0,0.0,1.0,11
1127,12,16.0,8.0,0.0,1.0,12
1128,12,13.856406211853027,8.0,0.0,1.0,12
1129,8,11.313708305358887,8.0,0.0,1.0,8
1130,11,16.0,8.0,0.0,1.0,11
1131,11,13.856406211853027,8.0,0.0,1.0,11
1132,12,13.856406211853027,8.0,0.0,1.0,12
1133,12,13.856406211853027,8.0,0.0,1.0,12
1134,10,13.856406211853027,8.0,0.0,1.0,9
1135,10,13.856406211853027,8.0,0.0,1.0,9
1136,10,13.856406211853027,8.0,0.0,1.0,10
1137,11,16.0,8.0,0.0,1.0,11
1138,7,8.0,8.0,0.0,1.0,7
1139,11,16.0,8.0,0.0,1.0,11
1140,10,13.856406211853027,8.0,0.0,1.0,10
1141,11,13.856406211853027,8.0,0.0,1.0,11
1142,6,11.313708305358887,8.0,0.0,1.0,6
1143,11,16.0,8.0,0.0,1.0,11
1144,12,13.856406211853027,8.0,0.0,1.0,12
1145,11,13.856406211853027,8.0,0.0,1.0,11
1146,12,13.856406211853027,8.0,0.0,1.0,12
1147,9,13.856406211853027,8.0,0.0,1.0,9
1148,11,16.0,8.0,0.0,1.0,11
1149,11,16.0,8.0,0.0,1.0,11
1150,4,11.313708305358887,8.0,0.0,1.0,4
1151,6,11.313708305358887,8.0,0.0,1.0,6
1152,5,13.856406211853027,8.0,0.0,1.0,5
1153,9,13.856406211853027,8.0,0.0,1.0,9
1154,12,16.0,8.0,0.0,1.0,11
1155,12,13.856406211853027,8.0,0.0,1.0,11
1156,12,16.0,8.0,0.0,1.0,12
1157,8,16.0,8.0,0.0,1.0,8
1158,11,16.0,8.0,0.0,1.0,11
1159,12,16.0,8.0,0.0,1.0,12
1160,10,16.0,8.0,0.0,1.0,10
1161,12,13.856406211853027,8.0,0.0,1.0,12
1162,9,16.0,8.0,0.0,1.0,9
1163,11,16.0,8.0,0.0,1.0,11
1164,11,16.0,8.0,0.0,1.0,11
1165,12,13.856406211853027,8.0,0.0,1.0,12
1166,12,16.0,8.0,0.0,1.0,12
1167,10,16.0,8.0,0.0,1.0,10
1168,8,11.313708305358887,8.0,0.0,1.0,8
1169,10,16.0,8.0,0.0,1.0,10
1170,12,13.856406211853027,8.0,0.0,1.0,12
1171,10,16.0,8.0,0.0,1.0,10
1172,9,13.856406211853027,8.0,0.0,1.0,9
1173,11,13.856406211853027,8.0,0.0,1.0,11
1174,9,13.856406211853027,8.0,0.0,1.0,9
1175,12,16.0,8.0,0.0,1.0,12
1176,7,8.0,8.0,0.0,1.0,7
1177,7,13.856406211853027,8.0,0.0,1.0,7
1178,11,16.0,8.0,0.0,1.0,11
1179,10,16.0,8.0,0.0,1.0,10
1180,11,16.0,8.0,0.0,1.0,10
1181,7,16.0,8.0,0.0,1.0,7
1182,3,11.313708305358887,8.0,0.0,1.0,3
1183,4,13.856406211853027,8.0,0.0,1.0,4
1184,9,13.856406211853027,8.0,0.0,1.0,7
1185,7,13.856406211853027,8.0,0.0,1.0,6
1186,6,11.313708305358887,8.0,0.0,1.0,6
1187,4,13.856406211853027,8.0,0.0,1.0,3
1188,4,11.313708305358887,8.0,0.0,1.0,3
1189,5,11.313708305358887,8.0,0.0,1.0,5
1190,6,11.313708305358887,8.0,0.0,1.0,6
1191,6,11.313708305358887,8.0,0.0,1.0,6
1192,10,16.0,8.0,0.0,1.0,10
1193,10,16.0,8.0,0.0,1.0,10
1194,10,13.856406211853027,8.0,0.0,1.0,10
1195,8,16.0,8.0,0.0,1.0,8
1196,9,16.0,8.0,0.0,1.0,9
1197,10,13.856406211853027,8.0,0.0,1.0,9
1198,7,11.313708305358887,8.0,0.0,1.0,6
1199,11,13.856406211853027,8.0,0.0,1.0,11
1200,4,13.856406211853027,8.0,0.0,1.0,4
1201,11,16.0,8.0,0.0,1.0,11
1202,11,16.0,8.0,0.0,1.0,10
1203,10,16.0,8.0,0.0,1.0,10
1204,8,16.0,8.0,0.0,1.0,8
1205,8,13.856406211853027,8.0,0.0,1.0,7
1206,10,16.0,8.0,0.0,1.0,10
1207,8,16.0,8.0,0.0,1.0,7
1208,6,8.0,8.0,0.0,1.0,6
1209,11,16.0,8.0,0.0,1.0,10
1210,6,13.856406211853027,8.0,0.0,1.0,6
1211,8,11.313708305358887,8.0,0.0,1.0,8
1212,10,13.856406211853027,8.0,0.0,1.0,10
1213,4,13.856406211853027,8.0,0.0,1.0,3
1214,10,13.856406211853027,8.0,0.0,1.0,10
1215,12,13.856406211853027,8.0,0.0,1.0,10
1216,11,16.0,8.0,0.0,1.0,11
1217,8,13.856406211853027,8.0,0.0,1.0,8
1218,12,16.0,8.0,0.0,1.0,11
1219,6,13.856406211853027,8.0,0.0,1.0,5
1220,12,13.856406211853027,8.0,0.0,1.0,11
1221,10,13.856406211853027,8.0,0.0,1.0,10
1222,10,16.0,8.0,0.0,1.0,10
1223,9,16.0,8.0,0.0,1.0,9
1224,9,13.856406211853027,8.0,0.0,1.0,9
1225,9,13.856406211853027,8.0,0.0,1.0,9
1226,10,13.856406211853027,8.0,0.0,1.0,9
1227,8,13.856406211853027,8.0,0.0,1.0,8
1228,11,13.856406211853027,8.0,0.0,1.0,11
1229,9,13.856406211853027,8.0,0.0,1.0,9
1230,10,16.0,8.0,0.0,1.0,10
1231,9,13.856406211853027,8.0,0.0,1.0,9
1232,8,13.856406211853027,8.0,0.0,1.0,8
1233,8,13.856406211853027,8.0,0.0,1.0,8
1234,7,16.0,8.0,0.41421353816986084,1.0,7
1235,11,13.856406211853027,8.0,0.0,1.0,11
1236,12,16.0,8.0,0.0,1.0,12
1237,7,8.0,8.0,0.0,1.0,7
1238,11,16.0,8.0,0.0,1.0,11
1239,6,11.313708305358887,8.0,0.0,1.0,6
1240,8,16.0,8.0,0.0,1.0,8
1241,8,13.856406211853027,8.0,0.0,1.0,8
1242,8,13.856406211853027,8.0,0.0,1.0,7
1243,11,13.856406211853027,8.0,0.0,1.0,11
1244,10,13.856406211853027,8.0,0.0,1.0,10
1245,10,16.0,8.0,0.20710676908493042,1.0,10
1246,8,13.856406211853027,8.0,0.0,1.0,8
1247,9,16.0,8.0,0.0,1.0,9
1248,11,13.856406211853027,8.0,0.0,1.0,11
1249,9,13.856406211853027,8.0,0.0,1.0,9
1250,10,13.856406211853027,8.0,0.0,1.0,10
1251,8,11.313708305358887,8.0,0.0,1.0,8
1252,2,13.856406211853027,8.0,0.0,1.0,2
1253,11,13.856406211853027,8.0,0.0,1.0,11
1254,6,13.856406211853027,8.0,0.0,1.0,6
1255,10,16.0,8.0,0.0,1.0,10
1256,10,16.0,8.0,0.41421353816986084,1.0,9
1257,11,13.856406211853027,8.0,0.0,1.0,11
1258,8,13.856406211853027,8.0,0.0,1.0,8
1259,9,13.856406211853027,8.0,0.0,1.0,8
1260,10,13.856406211853027,8.0,0.0,1.0,10
1261,11,13.856406211853027,8.0,0.0,1.0,11
1262,8,13.856406211853027,8.0,0.0,1.0,7
1263,11,16.0,8.0,0.0,1.0,11
1264,10,16.0,8.0,0.0,1.0,10
1265,7,11.313708305358887,8.0,0.0,1.0,7
1266,8,13.856406211853027,8.0,0.0,1.0,8
1267,9,13.856406211853027,8.0,0.0,1.0,8
1268,8,13.856406211853027,8.0,0.0,1.0,8
1269,12,16.0,8.0,0.0,1.0,12
1270,11,16.0,8.0,0.0,1.0,11
1271,9,16.0,8.0,0.0,1.0,8
1272,9,16.0,8.0,0.0,1.0,9
1273,8,13.856406211853027,8.0,0.0,1.0,8
1274,8,16.0,8.0,0.0,1.0,8
1275,9,13.856406211853027,8.0,0.0,1.0,9
1276,12,16.0,8.0,0.0,1.0,12
1277,11,13.856406211853027,8.0,0.0,1.0,11
1278,12,16.0,8.0,0.0,1.0,12
1279,11,16.0,8.0,0.41421353816986084,1.0,11
1280,10,16.0,8.0,0.0,1.0,10
1281,8,16.0,8.0,0.0,1.0,8
1282,9,16.0,8.0,0.0,1.0,9
1283,7,13.856406211853027,8.0,0.0,1.0,7
1284,10,13.856406211853027,8.0,0.0,1.0,10
1285,12,16.0,8.0,0.0,1.0,12
1286,11,16.0,8.0,0.0,1.0,11
1287,11,16.0,8.0,0.0,1.0,11
1288,10,16.0,8.0,0.0,1.0,10
1289,7,13.856406211853027,8.0,0.0,1.0,7
1290,7,13.856406211853027,8.0,0.0,1.0,7
1291,11,13.856406211853027,8.0,0.0,1.0,10
1292,11,16.0,8.0,0.0,1.0,11
1293,10,16.0,8.0,0.0,1.0,9
1294,11,16.0,8.0,0.0,1.0,10
1295,7,11.313708305358887,8.0,0.0,1.0,7
1296,11,13.856406211853027,8.0,0.0,1.0,10
1297,10,13.856406211853027,8.0,0.0,1.0,10
1298,11,16.0,8.0,0.41421353816986084,1.0,11
1299,9,16.0,8.0,0.0,1.0,9
1300,11,16.0,8.0,0.0,1.0,11
1301,8,13.856406211853027,8.0,0.0,1.0,8
1302,9,13.856406211853027,8.0,0.0,1.0,8
1303,9,13.856406211853027,8.0,0.0,1.0,9
1304,7,16.0,8.0,0.0,1.0,6
1305,12,16.0,8.0,0.0,1.0,12
1306,10,13.856406211853027,8.0,0.0,1.0,10
1307,5,11.313708305358887,8.0,0.0,1.0,4
1308,10,13.856406211853027,8.0,0.0,1.0,10
1309,7,11.313708305358887,8.0,0.0,1.0,7
1310,4,11.313708305358887,8.0,0.0,1.0,3
1311,7,11.313708305358887,8.0,0.0,1.0,7
1312,9,13.856406211853027,8.0,0.0,1.0,8
1313,10,13.856406211853027,8.0,0.0,1.0,10
1314,11,16.0,8.0,0.0,1.0,10
1315,11,16.0,8.0,0.0,1.0,9
1316,9,13.856406211853027,8.0,0.0,1.0,9
1317,10,13.856406211853027,8.0,0.0,1.0,10
1318,7,13.856406211853027,8.0,0.0,1.0,7
1319,8,8.0,8.0,0.0,1.0,8
1320,10,13.856406211853027,8.0,0.0,1.0,10
1321,8,11.313708305358887,8.0,0.0,1.0,8
1322,10,16.0,8.0,0.0,1.0,10
1323,9,13.856406211853027,8.0,0.0,1.0,9
1324,8,8.0,8.0,0.0,1.0,8
1325,10,13.856406211853027,8.0,0.0,1.0,10
1326,12,13.856406211853027,8.0,0.0,1.0,12
1327,9,13.856406211853027,8.0,0.0,1.0,8
1328,10,16.0,8.0,0.0,1.0,10
1329,5,13.856406211853027,8.0,0.0,1.0,4
1330,12,16.0,8.0,0.0,1.0,12
1331,7,13.856406211853027,8.0,0.0,1.0,7
1332,5,13.856406211853027,8.0,0.0,1.0,5
1333,11,16.0,8.0,0.0,1.0,10
1334,5,11.313708305358887,8.0,0.0,1.0,5
1335,11,16.0,8.0,0.0,1.0,11
1336,12,13.856406211853027,8.0,0.0,1.0,12
1337,8,16.0,8.0,0.0,1.0,8
1338,6,11.313708305358887,8.0,0.0,1.0,6
1339,11,13.856406211853027,8.0,0.0,1.0,11
1340,9,13.856406211853027,8.0,0.0,1.0,9
1341,12,16.0,8.0,0.0,1.0,12
1342,9,13.856406211853027,8.0,0.0,1.0,9
1343,6,13.856406211853027,8.0,0.0,1.0,6
1344,10,16.0,8.0,0.0,1.0,10
1345,10,16.0,8.0,0.0,1.0,10
1346,6,11.313708305358887,8.0,0.0,1.0,6
1347,11,16.0,8.0,0.0,1.0,10
1348,10,13.856406211853027,8.0,0.0,1.0,10
1349,9,16.0,8.0,0.0,1.0,9
1350,7,8.0,8.0,0.0,1.0,7
1351,8,13.856406211853027,8.0,0.0,1.0,8
1352,8,13.856406211853027,8.0,0.0,1.0,8
1353,5,13.856406211853027,8.0,0.0,1.0,5
1354,3,11.313708305358887,8.0,,1.0,1
1355,7,11.313708305358887,8.0,0.0,1.0,7
1356,3,11.313708305358887,8.0,0.0,1.0,2
1357,3,13.856406211853027,8.0,0.0,1.0,2
1358,2,8.0,8.0,0.0,1.0,2
1359,12,13.856406211853027,8.0,0.0,1.0,11
1360,10,13.856406211853027,8.0,0.0,1.0,10
1361,6,11.313708305358887,8.0,0.0,1.0,6
1362,8,13.856406211853027,8.0,0.0,1.0,8
1363,7,13.856406211853027,8.0,0.0,1.0,6
1364,7,13.856406211853027,8.0,0.0,1.0,7
1365,8,11.313708305358887,8.0,0.0,1.0,8
1366,8,11.313708305358887,8.0,0.0,1.0,8
1367,6,11.313708305358887,8.0,0.0,1.0,4
1368,10,16.0,8.0,0.0,1.0,10
1369,10,16.0,8.0,0.0,1.0,10
1370,10,16.0,8.0,0.0,1.0,10
1371,8,13.856406211853027,8.0,0.0,1.0,8
1372,10,16.0,8.0,0.0,1.0,10
1373,8,13.856406211853027,8.0,0.0,1.0,8
1374,9,16.0,8.0,0.0,1.0,9
1375,10,11.313708305358887,8.0,0.0,1.0,10
1376,9,13.856406211853027,8.0,0.0,1.0,8
1377,6,16.0,8.0,0.0,1.0,5
1378,12,16.0,8.0,0.0,1.0,12
1379,10,13.856406211853027,8.0,0.0,1.0,10
1380,12,16.0,8.0,0.0,1.0,11
1381,9,16.0,8.0,0.0,1.0,8
1382,12,16.0,8.0,0.0,1.0,12
1383,4,11.313708305358887,8.0,0.0,1.0,4
1384,8,13.856406211853027,8.0,0.0,1.0,7
1385,9,16.0,8.0,0.0,1.0,9
1386,12,13.856406211853027,8.0,0.0,1.0,12
1387,11,13.856406211853027,8.0,0.0,1.0,10
1388,9,13.856406211853027,8.0,0.0,1.0,9
1389,12,13.856406211853027,8.0,0.0,1.0,12
1390,8,13.856406211853027,8.0,0.0,1.0,8
1391,9,13.856406211853027,8.0,0.0,1.0,8
1392,9,13.856406211853027,8.0,0.0,1.0,9
1393,9,16.0,8.0,0.0,1.0,9
1394,9,16.0,8.0,0.0,1.0,9
1395,8,8.0,8.0,0.0,1.0,8
1396,12,13.856406211853027,8.0,0.0,1.0,12
1397,11,13.856406211853027,8.0,0.0,1.0,11
