edge_id,length,iteration
15266,12.58505747976789,1
15271,5.656854249492381,1
15278,11.313708498984761,1
15280,12.58505747976789,1
15298,12.58505747976789,1
15302,11.313708498984761,1
15304,5.656854249492381,1
15318,11.313708498984761,1
15328,11.313708498984761,1
15330,5.656854249492381,1
15332,11.313708498984761,1
15335,5.656854249492381,1
15337,5.656854249492381,1
15338,5.656854249492381,1
15362,11.313708498984761,1
15363,11.313708498984761,1
15375,6.928203230275509,1
15385,11.313708498984761,1
15391,5.656854249492381,1
15392,5.656854249492381,1
15447,6.928203230275509,1
15448,5.656854249492381,1
15461,5.656854249492381,1
15484,5.656854249492381,1
15485,11.313708498984761,1
15495,12.58505747976789,1
15500,5.656854249492381,1
15510,11.313708498984761,1
15515,5.656854249492381,1
15543,12.58505747976789,1
15557,11.313708498984761,1
15580,11.313708498984761,1
15601,15.313708498984761,1
15606,5.656854249492381,1
15611,12.58505747976789,1
15614,15.313708498984761,1
15639,11.313708498984761,1
15668,11.313708498984761,1
15669,5.656854249492381,1
15688,11.313708498984761,1
15693,5.656854249492381,1
15699,11.313708498984761,1
15706,5.656854249492381,1
15707,11.313708498984761,1
15708,11.313708498984761,1
15735,5.656854249492381,1
15739,11.313708498984761,1
15766,11.313708498984761,1
15805,12.58505747976789,1
15806,11.313708498984761,1
15813,11.313708498984761,1
15818,12.58505747976789,1
15833,9.65685424949238,1
15852,11.313708498984761,1
15858,5.656854249492381,1
15860,11.313708498984761,1
15887,12.58505747976789,1
15912,5.656854249492381,1
15916,5.656854249492381,1
15957,9.65685424949238,1
16006,11.313708498984761,1
16009,5.656854249492381,1
16048,15.313708498984761,1
16077,12.58505747976789,1
16086,11.313708498984761,1
16104,11.313708498984761,1
16109,5.656854249492381,1
16113,12.58505747976789,1
16118,5.656854249492381,1
16123,11.313708498984761,1
16145,11.313708498984761,1
16163,5.656854249492381,1
16189,11.313708498984761,1
16219,11.313708498984761,1
16249,11.313708498984761,1
16260,11.313708498984761,1
16294,6.928203230275509,1
16309,11.313708498984761,1
16313,12.58505747976789,1
16327,12.58505747976789,1
16334,12.58505747976789,1
16337,9.65685424949238,1
16406,5.656854249492381,1
16491,4.0,1
16500,12.58505747976789,1
16522,11.313708498984761,1
16539,15.31370849898476,1
16561,10.928203230275509,1
16563,9.65685424949238,1
16572,4.0,1
16595,5.656854249492381,1
16603,11.313708498984761,1
16611,12.58505747976789,1
16853,4.0,1
