edge_id,node_u,node_v,length_original_voxels,valid_sample_count,junction_excluded_fraction,diameter_mean_original_voxels,diameter_median_original_voxels,diameter_std_original_voxels,diameter_min_original_voxels,diameter_max_original_voxels,diameter_iqr_original_voxels,diameter_q10_original_voxels,diameter_q25_original_voxels,diameter_q75_original_voxels,diameter_q90_original_voxels,diameter_coefficient_of_variation,robust_taper,slenderness_length_over_median_diameter,mean_segmentation_disagreement,uncertainty_score,reliable_diameter,assigned_volume_original_voxels_cubed,volume_length_equivalent_diameter_original_voxels
1188,499,679,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2176.0,7.613454711887753
1189,500,551,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1984.0,7.471252344937934
1190,500,552,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,1856.0,7.257202794401692
1191,500,570,50.526182976722176,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.315772872090272,0.0,0.20164966583251953,True,2176.0,7.405020404877788
1192,500,502,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1536.0,7.0277151885977105
1193,500,738,46.52618297672217,5,0.4444444444444444,8.662741661071777,8.0,1.3254833221435547,8.0,11.313708305358887,0.0,8.0,8.0,8.0,9.988224983215332,0.15300968289375305,,5.815772872090271,0.0,0.22277605533599854,True,2752.0,8.678218127208806
1194,500,743,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2368.0,8.162316300880887
1195,500,726,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1408.0,6.728525027154394
1196,500,680,43.21247447773741,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.401559309717176,0.14814813435077667,0.29685014486312866,True,2048.0,7.768111801070631
1197,501,570,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2240.0,7.829433798797766
1198,501,552,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,1216.0,6.15492966619208
1199,501,553,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.07407406717538834,0.2598131000995636,True,2560.0,8.257951081157076
1200,501,571,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0833333283662796,0.2916666567325592,True,1664.0,7.200007818307361
1201,501,727,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,1856.0,7.604055762266017
1202,501,738,44.68337566957918,4,0.5,8.8284273147583,8.0,1.4348777532577515,8.0,11.313708305358887,0.8284270763397217,8.0,8.0,8.828427076339722,10.31959581375122,0.16252925992012024,,5.585421958697397,0.0,0.25,True,2240.0,7.989251280504702
1203,501,739,42.14067770801292,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.267584713501615,0.0833333283662796,0.2916666567325592,True,1600.0,6.952872937590713
1204,501,744,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1792.0,7.590799973260709
1205,502,576,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2112.0,7.602445300450516
1206,502,561,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1408.0,6.728525027154394
1207,502,503,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1472.0,6.435413781819074
1208,502,743,47.59797974644667,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.949747468305834,0.0,0.20164966583251953,True,2816.0,8.679148608270264
1209,502,680,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.2499999850988388,0.375,True,2048.0,7.987691499276554
1210,502,742,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1856.0,7.725160846193219
1211,502,751,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1920.0,7.248647180765534
1212,503,570,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,1728.0,7.002484275364133
1213,503,588,49.25483399593905,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.1568542494923815,0.0,0.20164966583251953,True,1728.0,6.683477626260671
1214,503,589,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2048.0,7.59079997326071
1215,503,752,45.254833995939045,5,0.4444444444444444,10.65096664428711,11.313708305358887,1.3254833221435547,8.0,11.313708305358887,0.0,9.325483322143555,11.313708305358887,11.313708305358887,11.313708305358887,0.12444723397493362,,4.000000068457085,0.0,0.22277605533599854,True,3392.0,9.769008624863286
1216,503,743,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,2368.0,8.315966395494797
1217,503,751,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,2240.0,8.486772371907266
1218,503,681,46.140677708012916,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.7675847135016145,0.0,0.22277605533599854,True,2496.0,8.299183463080498
1219,504,504,13.856406460551018,0,1.0,,,,,,,,,,,,,,0.2222222089767456,0.6111111044883728,False,768.0,8.400601086469312
1220,504,588,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2048.0,7.486370616970202
1221,504,601,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,2176.0,7.85795827998254
1222,504,602,40.2842712474619,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.035533905932738,0.0,0.22277605533599854,True,1984.0,7.918777445634882
1223,504,681,49.06888093828843,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.133610117286054,0.0,0.22277605533599854,True,2880.0,8.644666161197899
1224,504,589,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,2048.0,7.623339291779973
1225,504,772,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,2176.0,8.364654172592344
1226,504,771,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.07407406717538834,0.2598131000995636,True,2112.0,7.500656554495496
1227,504,683,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2496.0,8.264729380723011
1228,505,592,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,1728.0,7.103849397023678
1229,505,588,49.25483399593905,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.1568542494923815,0.0,0.20164966583251953,True,1664.0,6.558541794509636
1230,505,605,50.526182976722176,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.315772872090272,0.0,0.20164966583251953,True,2304.0,7.6197031343276915
1231,505,601,37.941125496954285,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.742640687119286,0.0,0.25,True,1344.0,6.7158283703652915
1232,505,761,50.526182976722176,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.315772872090272,0.0,0.20164966583251953,True,1472.0,6.09046874831558
1233,505,771,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2496.0,8.264729380723011
1234,505,770,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.14814813435077667,0.29685014486312866,True,1920.0,7.151595419491199
1235,505,781,47.21247447773741,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.901559309717176,0.0,0.20164966583251953,True,1472.0,6.300580761739185
1236,506,611,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2304.0,7.940495144603021
1237,506,631,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1920.0,7.248647180765534
1238,506,612,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2112.0,7.602445300450516
1239,506,632,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,1600.0,7.06018853145574
1240,506,685,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,2048.0,7.987691499276554
1241,506,802,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2048.0,7.3861359889340426
1242,506,785,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2048.0,7.59079997326071
1243,506,684,43.59797974644667,5,0.4444444444444444,11.313708305358887,11.313708305358887,0.0,11.313708305358887,11.313708305358887,0.0,11.313708305358887,11.313708305358887,11.313708305358887,11.313708305358887,0.0,,3.8535534565440326,0.0,0.22277605533599854,True,3136.0,9.569955177193089
1244,507,519,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,1920.0,7.488114749802863
1245,507,518,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1728.0,7.454017599157707
1246,507,671,50.34022991907156,5,0.4444444444444444,9.988224983215332,11.313708305358887,1.6233789920806885,8.0,11.313708305358887,3.3137083053588867,8.0,8.0,11.313708305358887,11.313708305358887,0.16252927482128143,,4.449489818932953,0.0,0.22277605533599854,True,2816.0,8.439443055654815
1247,507,672,51.7975319575053,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.474691494688162,0.0,0.20164966583251953,True,1728.0,6.517370265438874
1248,507,694,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1344.0,6.573825611890012
1249,508,519,47.59797974644667,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.949747468305834,0.0,0.20164966583251953,True,1984.0,7.285034843458243
1250,508,520,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1664.0,6.748123281653261
1251,508,688,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2624.0,8.592202158054866
1252,508,672,50.34022991907156,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.292528739883945,0.07407406717538834,0.2598131000995636,True,1600.0,6.361469557994882
1253,508,695,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1408.0,6.293958842486394
1254,509,689,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.07407406717538834,0.2598131000995636,True,2560.0,8.370016802151206
1255,509,690,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2624.0,8.473996152937577
1256,509,521,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.29629626870155334,0.3709242045879364,True,2240.0,7.724605915607308
1257,509,523,43.41202668879605,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.426503336099506,0.0833333283662796,0.2916666567325592,True,1408.0,6.426157359367433
1258,509,697,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0833333283662796,0.2916666567325592,True,1280.0,6.314824596119778
1259,510,516,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1664.0,7.314677881017787
1260,510,670,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2944.0,9.101049449731265
1261,510,517,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.07407406717538834,0.2598131000995636,True,1536.0,6.483387136441577
1262,510,693,49.06888093828843,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.133610117286054,0.07407406717538834,0.2598131000995636,True,2432.0,7.943899987433097
1263,510,674,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.07407406717538834,0.2598131000995636,True,1600.0,6.528483555676584
1264,511,517,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1088.0,5.9147036877203965
1265,511,518,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1856.0,7.725160846193219
1266,511,693,51.7975319575053,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.474691494688162,0.0,0.20164966583251953,True,1856.0,6.754442543897605
1267,511,671,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2688.0,8.46188181563194
1268,511,699,47.21247447773741,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.901559309717176,0.0,0.20164966583251953,True,1472.0,6.300580761739185
1269,512,521,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.29629626870155334,0.3709242045879364,True,2496.0,8.264729380723011
1270,512,689,49.25483399593905,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.1568542494923815,0.0,0.20164966583251953,True,3200.0,9.095061050914653
1271,512,520,44.48382345852054,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.5604779323150675,0.07407406717538834,0.2598131000995636,True,1792.0,7.161813505220673
1272,512,3934,32.2842712474619,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.035533905932738,0.0,0.2868986129760742,True,1152.0,6.740402097932362
1273,512,696,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1984.0,7.471252344937934
1274,513,515,42.140677708012916,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.2675847135016145,0.0,0.25,True,1984.0,7.742391632240572
1275,513,3927,27.89876597875265,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.487345747344081,0.0,0.34142136573791504,False,1216.0,7.449538171370011
1276,513,691,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2368.0,8.162316300880887
1277,513,700,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1536.0,6.483387136441577
1278,514,3896,16.970562748477143,0,1.0,,,,,,,,,,,,,,0.4999999701976776,0.75,False,960.0,8.486772371907266
1280,514,691,42.140677708012916,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.2675847135016145,0.0,0.25,True,1984.0,7.742391632240572
1281,514,692,42.140677708012916,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.2675847135016145,0.0,0.25,True,1920.0,7.616490694771286
1282,514,698,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1920.0,7.248647180765534
1283,515,530,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1600.0,7.1726317790298495
1284,515,691,43.41202668879605,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.426503336099506,0.1666666567325592,0.3333333432674408,True,1920.0,7.50413507892502
1285,515,700,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,2176.0,8.23352393909138
1286,515,698,45.9547246503623,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.744340581295288,0.1666666567325592,0.3333333432674408,True,2240.0,7.877963863512466
1287,515,701,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0,0.25,True,1984.0,7.861893220060099
1288,516,526,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1984.0,7.368467648224254
1289,516,670,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1664.0,7.314677881017787
1290,516,674,39.59797974644667,4,0.5,10.485281944274902,11.313708305358887,1.4348777532577515,8.0,11.313708305358887,0.8284270763397217,8.994112491607666,10.485281229019165,11.313708305358887,11.313708305358887,0.13684684038162231,,3.5000000598999503,0.0,0.25,True,2560.0,9.07274129577595
1291,516,525,46.140677708012916,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.7675847135016145,0.0,0.22277605533599854,True,1408.0,6.23324794001246
1292,516,673,42.140677708012916,4,0.5,10.485280990600586,11.313708305358887,1.4348777532577515,8.0,11.313708305358887,0.8284270763397217,8.994112491607666,10.485281229019165,11.313708305358887,11.313708305358887,0.1368468552827835,,3.724744935137883,0.0,0.25,True,1856.0,7.488473330398281
1293,516,702,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2112.0,7.602445300450516
1294,517,527,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1664.0,6.842254631345542
1295,517,526,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1664.0,7.314677881017787
1296,517,693,49.06888093828843,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.133610117286054,0.07407406717538834,0.2598131000995636,True,1792.0,6.8190046277211005
1297,517,699,49.06888093828843,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.133610117286054,0.0,0.22277605533599854,True,2496.0,8.047746224880935
1298,517,3928,29.55562022824503,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.6944525285306287,0.0,0.34142136573791504,False,1216.0,7.237720502414781
1299,517,3922,23.89876597875265,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.987345747344081,0.13333332538604736,0.5066666603088379,False,1152.0,7.834180266811901
1300,518,531,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1984.0,7.471252344937934
1301,518,527,37.941125496954285,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.742640687119286,0.0,0.25,True,1536.0,7.179522522938084
1302,518,671,41.941125496954285,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.242640687119286,0.0,0.22277605533599854,True,1344.0,6.387555010334575
1303,518,694,50.526182976722176,6,0.4,9.104569435119629,8.0,1.5620970726013184,8.0,11.313708305358887,2.485281229019165,8.0,8.0,10.485281229019165,11.313708305358887,0.17157286405563354,,6.315772872090272,0.0,0.20164966583251953,True,2880.0,8.519087088362465
1304,518,699,50.34022991907156,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.292528739883945,0.07407406717538834,0.2598131000995636,True,1856.0,6.8515123970743055
1305,518,703,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1472.0,6.346879487533127
1306,519,528,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1920.0,7.349760470207609
1307,519,695,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2304.0,8.051259203584967
1308,519,531,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.14814813435077667,0.29685014486312866,True,1216.0,5.691400014752265
1309,519,704,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2304.0,7.834180266811901
1310,519,672,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.4166666269302368,0.4583333134651184,True,1664.0,7.314677881017787
1311,519,694,42.14067770801292,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.267584713501615,0.0,0.25,True,1600.0,6.952872937590713
1312,520,528,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1728.0,6.876670513853206
1313,520,532,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.29629626870155334,0.3709242045879364,True,2176.0,7.824417518172405
1314,520,688,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1472.0,6.87974671819719
1315,520,695,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0833333283662796,0.2916666567325592,True,2048.0,8.114906511849819
1316,520,696,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1856.0,7.126812500656432
1317,520,705,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,1344.0,6.265006285260266
